buy_date,buy_price,sell_date,sell_price,return_pct,highest,max_return_pct,sell_type,sell_reason,score,code,board,board_type,n_limit
2025-03-18 00:00:00,17.89,2025-03-20 00:00:00,18.15,1.45,21.21,18.56,trailing_stop,追踪止损: 从高点-14.43%,69,002276,深主板,main,2
2025-04-10 00:00:00,14.66,2025-05-09 00:00:00,14.93,1.84,16.09,9.75,trailing_stop,追踪止损: 从高点-7.21%,66,002276,深主板,main,2
2024-04-19 00:00:00,4.57,2024-04-23 00:00:00,4.69,2.63,5.24,14.66,trailing_stop,追踪止损: 从高点-10.50%,68,002278,深主板,main,2
2024-07-26 00:00:00,4.35,2024-07-30 00:00:00,4.83,11.03,5.27,21.15,trailing_stop,追踪止损: 从高点-8.35%,75,002278,深主板,main,2
2025-03-20 00:00:00,10.26,2025-03-24 00:00:00,10.6,3.31,11.49,11.99,trailing_stop,追踪止损: 从高点-7.75%,85,002278,深主板,main,7
2025-10-20 00:00:00,10.19,2025-10-22 00:00:00,12.33,21.0,12.33,21.0,take_profit,止盈: 21.00%,74,002278,深主板,main,4
2024-07-18 00:00:00,4.85,2024-07-23 00:00:00,4.93,1.65,5.43,11.96,trailing_stop,追踪止损: 从高点-9.21%,60,002279,深主板,main,2
2024-10-31 00:00:00,45.27,2024-11-12 00:00:00,49.66,9.7,51.94,14.73,peak_signal,见顶信号: RSI82.4+上影69.3%,85,002281,深主板,main,2
2024-05-17 00:00:00,2.34,2024-05-21 00:00:00,2.34,0.0,2.54,8.55,peak_signal,见顶信号: RSI83.6+上影81.3%,68,002285,深主板,main,2
2024-09-05 00:00:00,1.95,2024-09-06 00:00:00,1.89,-3.08,1.95,0.0,end_of_data,数据结束,80,002285,深主板,main,2
2025-11-21 00:00:00,2.87,2025-12-01 00:00:00,3.04,5.92,3.24,12.89,trailing_stop,追踪止损: 从高点-6.17%,60,002285,深主板,main,2
2025-12-16 00:00:00,3.38,2025-12-22 00:00:00,3.28,-2.96,3.6,6.51,end_of_data,数据结束,70,002285,深主板,main,2
2025-04-30 00:00:00,9.16,2025-05-06 00:00:00,9.28,1.31,9.94,8.52,trailing_stop,追踪止损: 从高点-6.64%,61,002286,深主板,main,2
2024-03-13 00:00:00,13.94,2024-03-19 00:00:00,13.92,-0.14,14.29,2.51,peak_signal,见顶信号: RSI81.4+上影75.6%,74,002290,深主板,main,3
2024-11-11 00:00:00,18.41,2024-11-14 00:00:00,19.33,5.0,20.25,9.99,peak_signal,见顶信号: RSI95.9+上影60.4%,69,002290,深主板,main,2
2025-02-18 00:00:00,19.88,2025-02-20 00:00:00,24.06,21.03,24.06,21.03,take_profit,止盈: 21.03%,62,002290,深主板,main,3
2025-05-06 00:00:00,28.38,2025-05-08 00:00:00,29.18,2.82,33.4,17.69,trailing_stop,追踪止损: 从高点-12.63%,64,002290,深主板,main,2
2025-06-04 00:00:00,34.09,2025-06-05 00:00:00,34.25,0.47,35.33,3.64,end_of_data,数据结束,66,002290,深主板,main,2
2024-04-01 00:00:00,7.17,2024-04-03 00:00:00,7.51,4.74,8.5,18.55,trailing_stop,追踪止损: 从高点-11.65%,71,002295,深主板,main,2
2025-07-09 00:00:00,11.04,2025-07-14 00:00:00,11.7,5.98,12.53,13.5,trailing_stop,追踪止损: 从高点-6.62%,68,002295,深主板,main,2
2025-09-26 00:00:00,14.85,2025-09-29 00:00:00,13.41,-9.7,14.85,0.0,stop_loss,止损: -9.70%,85,002295,深主板,main,3
2025-12-08 00:00:00,13.63,2025-12-11 00:00:00,12.18,-10.64,13.63,0.0,stop_loss,止损: -10.64%,75,002295,深主板,main,2
2025-07-21 00:00:00,8.7,2025-07-23 00:00:00,10.53,21.03,10.53,21.03,take_profit,止盈: 21.03%,75,002297,深主板,main,3
2026-01-22 00:00:00,13.13,2026-01-26 00:00:00,12.36,-5.86,13.13,0.0,end_of_data,数据结束,73,002297,深主板,main,2
2024-03-08 00:00:00,4.77,2024-03-12 00:00:00,5.78,21.17,5.78,21.17,take_profit,止盈: 21.17%,57,002298,深主板,main,5
2025-04-25 00:00:00,4.9,2025-04-29 00:00:00,5.5,12.24,5.93,21.02,trailing_stop,追踪止损: 从高点-7.25%,65,002298,深主板,main,2
2025-08-13 00:00:00,9.42,2025-08-14 00:00:00,9.71,3.08,10.34,9.77,trailing_stop,追踪止损: 从高点-6.09%,66,002298,深主板,main,2
2025-03-21 00:00:00,6.22,2025-03-25 00:00:00,7.55,21.38,7.55,21.38,take_profit,止盈: 21.38%,62,002300,深主板,main,4
2025-03-26 00:00:00,8.32,2025-03-27 00:00:00,7.53,-9.5,8.68,4.33,stop_loss,止损: -9.50%,75,002300,深主板,main,4
2025-11-06 00:00:00,7.96,2025-11-07 00:00:00,7.86,-1.26,8.5,6.78,peak_signal,见顶信号: RSI93.8+上影57.1%,61,002300,深主板,main,2
2025-12-02 00:00:00,7.78,2025-12-04 00:00:00,9.42,21.08,9.42,21.08,take_profit,止盈: 21.08%,65,002300,深主板,main,2
2025-12-02 00:00:00,7.78,2025-12-04 00:00:00,9.42,21.08,9.42,21.08,take_profit,止盈: 21.08%,65,002300,深主板,main,4
2025-12-16 00:00:00,12.94,2025-12-17 00:00:00,11.65,-9.97,12.94,0.0,stop_loss,止损: -9.97%,85,002300,深主板,main,4
2025-12-16 00:00:00,12.94,2025-12-17 00:00:00,11.65,-9.97,12.94,0.0,stop_loss,止损: -9.97%,85,002300,深主板,main,3
2024-11-26 00:00:00,6.65,2024-11-28 00:00:00,8.08,21.5,8.08,21.5,take_profit,止盈: 21.50%,75,002301,深主板,main,5
2025-11-18 00:00:00,7.43,2025-11-26 00:00:00,7.67,3.23,8.17,9.96,trailing_stop,追踪止损: 从高点-6.12%,75,002301,深主板,main,2
2024-08-23 00:00:00,5.25,2024-08-27 00:00:00,6.38,21.52,6.38,21.52,take_profit,止盈: 21.52%,80,002302,深主板,main,5
2025-08-08 00:00:00,7.05,2025-08-12 00:00:00,7.83,11.06,8.35,18.44,trailing_stop,追踪止损: 从高点-6.23%,75,002302,深主板,main,2
2025-08-08 00:00:00,7.05,2025-08-12 00:00:00,7.83,11.06,8.35,18.44,trailing_stop,追踪止损: 从高点-6.23%,75,002302,深主板,main,2
2024-04-25 00:00:00,1.49,2024-04-29 00:00:00,1.8,20.81,1.8,20.81,take_profit,止盈: 20.81%,68,002305,深主板,main,6
2024-05-17 00:00:00,2.32,2024-05-23 00:00:00,2.13,-8.19,2.42,4.31,stop_loss,止损: -8.19%,61,002305,深主板,main,6
2024-05-17 00:00:00,2.32,2024-05-23 00:00:00,2.13,-8.19,2.42,4.31,stop_loss,止损: -8.19%,61,002305,深主板,main,2
2025-02-10 00:00:00,2.74,2025-02-18 00:00:00,2.75,0.36,2.94,7.3,trailing_stop,追踪止损: 从高点-6.46%,67,002306,深主板,main,2
2025-02-27 00:00:00,2.88,2025-03-05 00:00:00,2.57,-10.76,3.03,5.21,stop_loss,止损: -10.76%,78,002306,深主板,main,2
2025-03-10 00:00:00,2.84,2025-03-10 00:00:00,2.84,0.0,2.84,0.0,end_of_data,数据结束,69,002306,深主板,main,2
2025-03-14 00:00:00,2.96,2025-03-18 00:00:00,3.37,13.85,3.58,20.95,peak_signal,见顶信号: RSI86.1+上影42.9%,80,002306,深主板,main,2
2024-11-06 00:00:00,4.09,2024-11-08 00:00:00,4.37,6.85,4.87,19.07,trailing_stop,追踪止损: 从高点-10.27%,75,002307,深主板,main,2
2025-08-08 00:00:00,4.61,2025-08-12 00:00:00,5.58,21.04,5.58,21.04,take_profit,止盈: 21.04%,71,002307,深主板,main,3
2025-11-21 00:00:00,5.21,2025-11-27 00:00:00,5.33,2.3,6.05,16.12,trailing_stop,追踪止损: 从高点-11.90%,75,002307,深主板,main,2
2025-12-15 00:00:00,5.75,2025-12-22 00:00:00,5.33,-7.3,5.75,0.0,end_of_data,数据结束,58,002307,深主板,main,2
2025-11-11 00:00:00,3.49,2025-11-13 00:00:00,4.22,20.92,4.22,20.92,take_profit,止盈: 20.92%,63,002309,深主板,main,3
2025-12-11 00:00:00,3.64,2025-12-11 00:00:00,3.64,0.0,3.64,0.0,end_of_data,数据结束,74,002309,深主板,main,3
2025-12-11 00:00:00,3.64,2025-12-17 00:00:00,3.27,-10.16,4.0,9.89,stop_loss,止损: -10.16%,74,002309,深主板,main,2
2026-03-20 00:00:00,3.48,2026-03-25 00:00:00,3.8,9.2,4.08,17.24,trailing_stop,追踪止损: 从高点-6.86%,78,002310,深主板,main,3
2024-02-08 00:00:00,6.571,2024-03-04 00:00:00,6.8346,4.01,7.108,8.17,peak_signal,见顶信号: RSI81.1+上影43.5%,71,002312,深主板,main,3
2024-02-27 00:00:00,9.42,2024-02-28 00:00:00,8.48,-9.98,10.36,9.98,stop_loss,止损: -9.98%,75,002313,深主板,main,4
2024-03-11 00:00:00,10.59,2024-03-13 00:00:00,11.48,8.4,12.82,21.06,trailing_stop,追踪止损: 从高点-10.45%,67,002313,深主板,main,4
2024-03-11 00:00:00,10.59,2024-03-13 00:00:00,11.48,8.4,12.82,21.06,trailing_stop,追踪止损: 从高点-10.45%,67,002313,深主板,main,3
2024-10-25 00:00:00,8.46,2024-10-29 00:00:00,9.13,7.92,10.24,21.04,trailing_stop,追踪止损: 从高点-10.84%,70,002313,深主板,main,2
2025-01-09 00:00:00,9.47,2025-01-10 00:00:00,8.58,-9.4,10.3,8.76,stop_loss,止损: -9.40%,85,002313,深主板,main,2
2025-08-05 00:00:00,11.24,2025-08-07 00:00:00,13.6,21.0,13.6,21.0,take_profit,止盈: 21.00%,65,002313,深主板,main,4
2024-02-28 00:00:00,4.92,2024-03-05 00:00:00,4.43,-9.96,5.39,9.55,stop_loss,止损: -9.96%,61,002316,深主板,main,3
2026-01-08 00:00:00,5.19,2026-01-12 00:00:00,6.28,21.0,6.28,21.0,take_profit,止盈: 21.00%,58,002316,深主板,main,3
2024-02-27 00:00:00,14.1887,2024-03-01 00:00:00,15.9162,12.18,16.4597,16.01,peak_signal,见顶信号: RSI90.5+上影40.7%,63,002317,深主板,main,2
2026-05-07 00:00:00,20.49,2026-05-12 00:00:00,21.23,3.61,23.22,13.32,trailing_stop,追踪止损: 从高点-8.57%,75,002317,深主板,main,2
2024-02-01 00:00:00,12.8,2024-02-02 00:00:00,13.22,3.28,14.08,10.0,trailing_stop,追踪止损: 从高点-6.11%,72,002319,深主板,main,2
2024-03-04 00:00:00,11.83,2024-03-08 00:00:00,13.03,10.14,13.05,10.31,end_of_data,数据结束,70,002319,深主板,main,2
2024-10-22 00:00:00,11.0,2024-10-24 00:00:00,10.67,-3.0,11.5,4.55,peak_signal,见顶信号: RSI86.0+上影42.0%,63,002319,深主板,main,2
2025-10-16 00:00:00,12.73,2025-10-21 00:00:00,14.7,15.48,15.19,19.32,take_profit,止盈: 15.48%,75,002320,深主板,main,2
2024-11-25 00:00:00,2.39,2024-11-27 00:00:00,2.64,10.46,2.89,20.92,trailing_stop,追踪止损: 从高点-8.65%,57,002321,深主板,main,2
2024-06-26 00:00:00,1.23,2024-07-01 00:00:00,1.17,-4.88,1.24,0.81,end_of_data,数据结束,68,002323,深主板,main,2
2024-11-01 00:00:00,1.85,2024-11-04 00:00:00,1.67,-9.73,1.85,0.0,stop_loss,止损: -9.73%,75,002323,深主板,main,2
2024-12-02 00:00:00,1.96,2024-12-04 00:00:00,1.89,-3.57,2.06,5.1,end_of_data,数据结束,63,002323,深主板,main,2
2026-02-09 00:00:00,1.96,2026-02-11 00:00:00,2.38,21.43,2.38,21.43,take_profit,止盈: 21.43%,61,002323,深主板,main,4
2026-03-13 00:00:00,2.54,2026-03-18 00:00:00,3.03,19.29,3.03,19.29,take_profit,止盈: 19.29%,62,002323,深主板,main,4
2024-11-20 00:00:00,10.16,2024-11-22 00:00:00,11.02,8.46,12.17,19.78,trailing_stop,追踪止损: 从高点-9.45%,63,002324,深主板,main,2
2026-01-05 00:00:00,17.59,2026-01-07 00:00:00,21.29,21.03,21.29,21.03,take_profit,止盈: 21.03%,64,002324,深主板,main,4
2024-11-28 00:00:00,4.31,2024-11-29 00:00:00,4.32,0.23,4.7,9.05,trailing_stop,追踪止损: 从高点-8.09%,75,002329,深主板,main,2
2025-03-14 00:00:00,3.61,2025-03-18 00:00:00,3.99,10.53,4.36,20.78,trailing_stop,追踪止损: 从高点-8.49%,63,002329,深主板,main,2
2025-05-12 00:00:00,8.24,2025-05-14 00:00:00,9.16,11.17,9.98,21.12,trailing_stop,追踪止损: 从高点-8.22%,70,002331,深主板,main,2
2025-11-04 00:00:00,6.15,2025-11-06 00:00:00,6.16,0.16,6.77,10.08,trailing_stop,追踪止损: 从高点-9.01%,75,002333,深主板,main,2
2025-10-22 00:00:00,6.38,2025-10-24 00:00:00,6.96,9.09,7.3,14.42,peak_signal,见顶信号: RSI95.7+上影44.2%,75,002337,深主板,main,2
2025-05-09 00:00:00,51.65,2025-05-13 00:00:00,45.45,-12.0,51.65,0.0,stop_loss,止损: -12.00%,85,002338,深主板,main,3
2024-05-09 00:00:00,6.29,2024-05-13 00:00:00,7.61,20.99,7.61,20.99,take_profit,止盈: 20.99%,72,002339,深主板,main,4
2026-03-05 00:00:00,12.69,2026-03-17 00:00:00,11.37,-10.4,13.55,6.78,stop_loss,止损: -10.40%,85,002339,深主板,main,2
2025-03-19 00:00:00,5.41,2025-03-21 00:00:00,6.39,18.11,6.55,21.07,take_profit,止盈: 18.11%,75,002342,深主板,main,6
2026-04-09 00:00:00,15.59,2026-04-10 00:00:00,15.5,-0.58,16.66,6.86,peak_signal,见顶信号: RSI96.9+上影53.2%,66,002342,深主板,main,2
2025-08-18 00:00:00,8.7,2025-08-20 00:00:00,8.84,1.61,9.57,10.0,trailing_stop,追踪止损: 从高点-7.63%,85,002343,深主板,main,2
2024-12-10 00:00:00,12.09,2024-12-11 00:00:00,11.23,-7.11,13.29,9.93,peak_signal,见顶信号: RSI89.1+上影54.4%,70,002347,深主板,main,9
2025-12-25 00:00:00,8.45,2025-12-29 00:00:00,10.23,21.07,10.23,21.07,take_profit,止盈: 21.07%,80,002347,深主板,main,5
2024-11-06 00:00:00,3.38,2024-11-08 00:00:00,4.09,21.01,4.09,21.01,take_profit,止盈: 21.01%,70,002348,深主板,main,3
2026-04-07 00:00:00,8.05,2026-04-10 00:00:00,8.94,11.06,9.53,18.39,trailing_stop,追踪止损: 从高点-6.19%,58,002348,深主板,main,2
2026-04-29 00:00:00,10.59,2026-05-07 00:00:00,12.59,18.89,12.6,18.98,take_profit,止盈: 18.89%,70,002348,深主板,main,2
2024-06-13 00:00:00,5.012,2024-06-17 00:00:00,5.282,5.39,5.552,10.77,peak_signal,见顶信号: RSI81.1+上影79.4%,70,002350,深主板,main,2
2024-11-21 00:00:00,5.36,2024-11-22 00:00:00,5.5,2.61,5.9,10.07,trailing_stop,追踪止损: 从高点-6.78%,77,002354,深主板,main,2
2025-04-28 00:00:00,6.56,2025-04-29 00:00:00,6.68,1.83,7.15,8.99,trailing_stop,追踪止损: 从高点-6.57%,63,002354,深主板,main,2
2025-05-07 00:00:00,7.34,2025-05-15 00:00:00,6.57,-10.49,7.55,2.86,stop_loss,止损: -10.49%,61,002354,深主板,main,2
2025-05-29 00:00:00,7.61,2025-06-04 00:00:00,7.49,-1.58,7.89,3.68,end_of_data,数据结束,55,002355,深主板,main,2
2026-02-04 00:00:00,6.8,2026-02-06 00:00:00,7.23,6.32,7.57,11.32,peak_signal,见顶信号: RSI83.9+上影42.0%,80,002355,深主板,main,2
2026-02-13 00:00:00,7.47,2026-03-03 00:00:00,6.62,-11.38,7.99,6.96,stop_loss,止损: -11.38%,65,002355,深主板,main,2
2024-06-06 00:00:00,3.4,2024-06-11 00:00:00,3.67,7.94,4.11,20.88,trailing_stop,追踪止损: 从高点-10.71%,68,002356,深主板,main,2
2024-11-15 00:00:00,3.62,2024-11-19 00:00:00,3.83,5.8,4.28,18.23,trailing_stop,追踪止损: 从高点-10.51%,70,002356,深主板,main,2
2025-07-09 00:00:00,3.36,2025-07-11 00:00:00,4.07,21.13,4.07,21.13,take_profit,止盈: 21.13%,75,002356,深主板,main,3
2026-02-27 00:00:00,4.22,2026-03-03 00:00:00,4.49,6.4,4.86,15.17,trailing_stop,追踪止损: 从高点-7.61%,70,002356,深主板,main,2
2025-01-21 00:00:00,5.2797,2025-01-23 00:00:00,5.3594,1.51,6.3855,20.94,trailing_stop,追踪止损: 从高点-16.07%,69,002358,深主板,main,2
2024-12-27 00:00:00,4.4648,2024-12-31 00:00:00,5.4074,21.11,5.4074,21.11,take_profit,止盈: 21.11%,85,002361,深主板,main,3
2025-12-19 00:00:00,8.17,2025-12-23 00:00:00,9.89,21.05,9.89,21.05,take_profit,止盈: 21.05%,75,002361,深主板,main,8
2026-03-26 00:00:00,12.4,2026-03-30 00:00:00,15.0,20.97,15.0,20.97,take_profit,止盈: 20.97%,75,002361,深主板,main,4
2024-09-30 00:00:00,18.77,2024-10-09 00:00:00,18.87,0.53,20.69,10.23,trailing_stop,追踪止损: 从高点-8.80%,62,002362,深主板,main,2
2024-12-05 00:00:00,25.52,2024-12-09 00:00:00,30.88,21.0,30.88,21.0,take_profit,止盈: 21.00%,56,002362,深主板,main,4
2025-01-08 00:00:00,15.2589,2025-01-09 00:00:00,13.7291,-10.03,15.2589,0.0,stop_loss,止损: -10.03%,71,002364,深主板,main,2
2025-02-13 00:00:00,17.3948,2025-02-13 00:00:00,17.3948,0.0,17.3948,0.0,end_of_data,数据结束,85,002364,深主板,main,3
2025-02-13 00:00:00,17.3948,2025-02-18 00:00:00,15.696,-9.77,17.673,1.6,stop_loss,止损: -9.77%,85,002364,深主板,main,2
2026-05-13 00:00:00,48.4,2026-05-14 00:00:00,48.74,0.7,53.13,9.77,trailing_stop,追踪止损: 从高点-8.26%,74,002364,深主板,main,4
2025-04-24 00:00:00,12.3378,2025-04-29 00:00:00,14.2911,15.83,14.2911,15.83,take_profit,止盈: 15.83%,84,002365,深主板,main,2
2025-05-23 00:00:00,5.63,2025-05-27 00:00:00,6.81,20.96,6.81,20.96,take_profit,止盈: 20.96%,66,002366,深主板,main,5
2025-06-12 00:00:00,7.45,2025-06-13 00:00:00,7.56,1.48,8.05,8.05,trailing_stop,追踪止损: 从高点-6.09%,66,002366,深主板,main,5
2024-03-05 00:00:00,5.54,2024-03-06 00:00:00,5.33,-3.79,5.86,5.78,peak_signal,见顶信号: RSI87.9+上影71.6%,85,002369,深主板,main,3
2024-12-12 00:00:00,8.43,2024-12-13 00:00:00,8.26,-2.02,9.27,9.96,peak_signal,见顶信号: RSI90.6+上影65.7%,66,002369,深主板,main,2
2025-01-03 00:00:00,6.85,2025-01-09 00:00:00,6.9,0.73,7.4,8.03,trailing_stop,追踪止损: 从高点-6.76%,71,002369,深主板,main,2
2025-01-03 00:00:00,6.85,2025-01-09 00:00:00,6.9,0.73,7.4,8.03,trailing_stop,追踪止损: 从高点-6.76%,71,002369,深主板,main,2
2024-10-18 00:00:00,296.435,2024-11-05 00:00:00,303.3441,2.33,307.4009,3.7,end_of_data,数据结束,76,002371,深主板,main,3
2024-09-30 00:00:00,9.38,2024-10-10 00:00:00,9.54,1.71,10.39,10.77,trailing_stop,追踪止损: 从高点-8.18%,61,002373,深主板,main,2
2024-10-21 00:00:00,10.27,2024-11-05 00:00:00,10.37,0.97,10.92,6.33,end_of_data,数据结束,70,002373,深主板,main,2
2025-06-11 00:00:00,7.84,2025-06-13 00:00:00,8.14,3.83,9.4,19.9,trailing_stop,追踪止损: 从高点-13.40%,65,002376,深主板,main,2
2024-12-20 00:00:00,8.97,2025-01-08 00:00:00,10.86,21.07,10.86,21.07,take_profit,止盈: 21.07%,65,002379,深主板,main,3
2024-03-06 00:00:00,16.59,2024-03-18 00:00:00,16.19,-2.41,18.25,10.01,end_of_data,数据结束,70,002380,深主板,main,2
2024-11-29 00:00:00,10.11,2024-12-02 00:00:00,10.28,1.68,11.0,8.8,trailing_stop,追踪止损: 从高点-6.55%,62,002383,深主板,main,2
2024-11-05 00:00:00,10.11,2024-11-07 00:00:00,12.23,20.97,12.23,20.97,take_profit,止盈: 20.97%,63,002387,深主板,main,3
2024-08-16 00:00:00,3.51,2024-08-20 00:00:00,3.67,4.56,4.22,20.23,trailing_stop,追踪止损: 从高点-13.03%,75,002388,深主板,main,2
2024-10-30 00:00:00,5.54,2024-11-04 00:00:00,5.66,2.17,6.68,20.58,trailing_stop,追踪止损: 从高点-15.27%,56,002388,深主板,main,2
2024-10-30 00:00:00,5.54,2024-11-04 00:00:00,5.66,2.17,6.68,20.58,trailing_stop,追踪止损: 从高点-15.27%,56,002388,深主板,main,2
2024-12-25 00:00:00,4.29,2024-12-27 00:00:00,4.44,3.5,4.73,10.26,trailing_stop,追踪止损: 从高点-6.13%,85,002390,深主板,main,2
2025-06-06 00:00:00,6.19,2025-06-11 00:00:00,6.2,0.16,6.81,10.02,trailing_stop,追踪止损: 从高点-8.96%,75,002391,深主板,main,2
2025-06-17 00:00:00,6.6,2025-06-19 00:00:00,5.99,-9.24,6.78,2.73,stop_loss,止损: -9.24%,85,002391,深主板,main,2
2025-07-15 00:00:00,17.35,2025-07-17 00:00:00,21.15,21.9,21.15,21.9,take_profit,止盈: 21.90%,70,002393,深主板,main,3
2025-07-15 00:00:00,9.7,2025-07-17 00:00:00,11.74,21.03,11.74,21.03,take_profit,止盈: 21.03%,61,002394,深主板,main,3
2024-05-27 00:00:00,16.06,2024-05-29 00:00:00,17.06,6.23,19.1,18.93,trailing_stop,追踪止损: 从高点-10.68%,65,002395,深主板,main,2
2025-01-20 00:00:00,3.31,2025-02-10 00:00:00,3.52,6.34,3.53,6.65,end_of_data,数据结束,66,002397,深主板,main,3
2025-02-10 00:00:00,3.52,2025-02-13 00:00:00,3.63,3.12,3.95,12.22,trailing_stop,追踪止损: 从高点-8.10%,68,002397,深主板,main,2
2025-01-23 00:00:00,4.521,2025-01-27 00:00:00,5.491,21.46,5.491,21.46,take_profit,止盈: 21.46%,80,002398,深主板,main,3
2024-12-02 00:00:00,9.42,2024-12-04 00:00:00,8.53,-9.45,9.42,0.0,stop_loss,止损: -9.45%,63,002400,深主板,main,2
2024-12-02 00:00:00,9.42,2024-12-04 00:00:00,8.53,-9.45,9.42,0.0,stop_loss,止损: -9.45%,63,002400,深主板,main,2
2026-01-09 00:00:00,10.37,2026-01-13 00:00:00,12.55,21.02,12.55,21.02,take_profit,止盈: 21.02%,63,002400,深主板,main,4
2025-09-18 00:00:00,43.95,2025-09-22 00:00:00,50.17,14.15,50.17,14.15,end_of_data,数据结束,60,002402,深主板,main,2
2024-08-21 00:00:00,7.72,2024-08-26 00:00:00,6.88,-10.88,8.49,9.97,stop_loss,止损: -10.88%,75,002403,深主板,main,3
2024-12-11 00:00:00,20.9,2024-12-12 00:00:00,21.28,1.82,22.99,10.0,trailing_stop,追踪止损: 从高点-7.44%,80,002403,深主板,main,5
2024-12-11 00:00:00,20.9,2024-12-12 00:00:00,21.28,1.82,22.99,10.0,trailing_stop,追踪止损: 从高点-7.44%,80,002403,深主板,main,2
2024-12-11 00:00:00,20.9,2024-12-12 00:00:00,21.28,1.82,22.99,10.0,trailing_stop,追踪止损: 从高点-7.44%,80,002403,深主板,main,4
2024-03-11 00:00:00,13.46,2024-03-14 00:00:00,13.35,-0.82,14.16,5.2,end_of_data,数据结束,76,002407,深主板,main,2
2025-09-08 00:00:00,16.51,2025-09-10 00:00:00,16.77,1.57,18.1,9.63,trailing_stop,追踪止损: 从高点-7.35%,85,002407,深主板,main,2
2025-12-02 00:00:00,9.27,2025-12-04 00:00:00,8.3,-10.46,9.59,3.45,stop_loss,止损: -10.46%,85,002413,深主板,main,3
2025-12-02 00:00:00,9.27,2025-12-04 00:00:00,8.3,-10.46,9.59,3.45,stop_loss,止损: -10.46%,85,002413,深主板,main,3
2026-01-06 00:00:00,15.19,2026-01-08 00:00:00,17.69,16.46,17.74,16.79,take_profit,止盈: 16.46%,85,002413,深主板,main,6
2024-03-08 00:00:00,6.8057,2024-03-12 00:00:00,8.2327,20.97,8.2327,20.97,take_profit,止盈: 20.97%,68,002414,深主板,main,3
2024-10-29 00:00:00,11.562,2024-10-31 00:00:00,13.9931,21.03,13.9931,21.03,take_profit,止盈: 21.03%,70,002416,深主板,main,7
2024-09-04 00:00:00,2.11,2024-09-11 00:00:00,2.01,-4.74,2.17,2.84,end_of_data,数据结束,74,002418,深主板,main,2
2025-01-07 00:00:00,3.06,2025-01-09 00:00:00,3.71,21.24,3.71,21.24,take_profit,止盈: 21.24%,75,002418,深主板,main,4
2025-02-13 00:00:00,3.77,2025-02-14 00:00:00,3.56,-5.57,3.83,1.59,end_of_data,数据结束,77,002418,深主板,main,4
2025-02-13 00:00:00,3.77,2025-02-18 00:00:00,3.28,-13.0,3.83,1.59,stop_loss,止损: -13.00%,77,002418,深主板,main,2
2025-02-13 00:00:00,3.77,2025-02-18 00:00:00,3.28,-13.0,3.83,1.59,stop_loss,止损: -13.00%,77,002418,深主板,main,2
2024-09-30 00:00:00,2.9455,2024-10-09 00:00:00,2.9655,0.68,3.245,10.17,trailing_stop,追踪止损: 从高点-8.61%,61,002421,深主板,main,2
2026-05-15 00:00:00,3.21,2026-05-19 00:00:00,3.88,20.87,3.88,20.87,take_profit,止盈: 20.87%,70,002421,深主板,main,4
2024-01-24 00:00:00,6.7822,2024-01-26 00:00:00,8.2085,21.03,8.2085,21.03,take_profit,止盈: 21.03%,62,002423,深主板,main,3
2024-03-12 00:00:00,3.78,2024-03-14 00:00:00,3.91,3.44,4.25,12.43,trailing_stop,追踪止损: 从高点-8.00%,83,002425,深主板,main,2
2024-05-14 00:00:00,3.06,2024-05-17 00:00:00,3.2,4.58,3.43,12.09,trailing_stop,追踪止损: 从高点-6.71%,70,002425,深主板,main,2
2024-08-14 00:00:00,2.73,2024-08-16 00:00:00,2.9,6.23,3.2,17.22,trailing_stop,追踪止损: 从高点-9.38%,75,002425,深主板,main,2
2024-08-30 00:00:00,2.85,2024-09-12 00:00:00,2.73,-4.21,2.94,3.16,end_of_data,数据结束,68,002425,深主板,main,2
2024-08-29 00:00:00,1.77,2024-09-02 00:00:00,1.89,6.78,2.15,21.47,trailing_stop,追踪止损: 从高点-12.09%,80,002426,深主板,main,2
2025-05-15 00:00:00,8.59,2025-05-22 00:00:00,7.62,-11.29,9.43,9.78,stop_loss,止损: -11.29%,65,002427,深主板,main,3
2025-05-15 00:00:00,8.59,2025-05-22 00:00:00,7.62,-11.29,9.43,9.78,stop_loss,止损: -11.29%,65,002427,深主板,main,2
2025-05-15 00:00:00,8.59,2025-05-16 00:00:00,8.57,-0.23,9.28,8.03,peak_signal,见顶信号: RSI99.1+上影57.7%,65,002427,深主板,main,3
2025-05-28 00:00:00,10.69,2025-05-30 00:00:00,9.43,-11.79,11.23,5.05,stop_loss,止损: -11.79%,70,002427,深主板,main,3
2025-05-28 00:00:00,10.69,2025-05-29 00:00:00,10.48,-1.96,11.23,5.05,peak_signal,见顶信号: RSI91.7+上影46.6%,70,002427,深主板,main,2
2025-08-19 00:00:00,25.82,2025-08-21 00:00:00,27.24,5.5,30.02,16.27,trailing_stop,追踪止损: 从高点-9.26%,67,002428,深主板,main,2
2026-04-17 00:00:00,62.0,2026-04-21 00:00:00,68.4,10.32,70.48,13.68,peak_signal,见顶信号: RSI93.8+上影55.6%,55,002428,深主板,main,2
2026-03-13 00:00:00,11.94,2026-03-17 00:00:00,10.33,-13.48,11.94,0.0,stop_loss,止损: -13.48%,70,002429,深主板,main,2
2024-09-27 00:00:00,21.48,2024-10-08 00:00:00,23.61,9.92,25.99,21.0,trailing_stop,追踪止损: 从高点-9.16%,61,002430,深主板,main,2
