code,name,source_a_count,source_b_count,merged_count,fix_from,price_mismatch,quality_issues
000430,ST张家界,0,24,24,BaoStock(单源),0,0
000488,ST晨鸣,0,24,24,BaoStock(单源),0,0
000498,山东路桥,0,24,24,BaoStock(单源),0,0
000501,武商集团,0,24,24,BaoStock(单源),0,0
000503,国新健康,0,24,24,BaoStock(单源),0,0
000504,*ST生物,0,24,24,BaoStock(单源),0,0
000505,京粮控股,0,24,24,BaoStock(单源),0,0
000506,招金黄金,0,24,24,BaoStock(单源),0,0
000507,珠海港,0,24,24,BaoStock(单源),0,0
000509,华塑控股,0,24,24,BaoStock(单源),0,0
000510,新金路,0,24,24,BaoStock(单源),0,0
000513,丽珠集团,0,24,24,BaoStock(单源),0,0
000514,渝 开 发,0,24,24,BaoStock(单源),0,0
000516,国际医学,0,24,24,BaoStock(单源),0,0
000582,北部湾港,0,24,24,BaoStock(单源),0,0
000586,汇源通信,0,24,24,BaoStock(单源),0,0
000589,贵州轮胎,0,24,24,BaoStock(单源),0,0
000590,古汉医药,0,24,24,BaoStock(单源),0,0
000591,太阳能,0,24,24,BaoStock(单源),0,0
000592,平潭发展,0,24,24,BaoStock(单源),0,0
000593,德龙汇能,0,24,24,BaoStock(单源),0,0
000595,*ST宝实,0,24,24,BaoStock(单源),0,0
000596,古井贡酒,0,24,24,BaoStock(单源),0,0
000597,东北制药,0,24,24,BaoStock(单源),0,0
000598,兴蓉环境,0,24,24,BaoStock(单源),0,0
000599,青岛双星,0,24,24,BaoStock(单源),0,0
000600,建投能源,0,24,24,BaoStock(单源),0,0
000601,韶能股份,0,24,24,BaoStock(单源),0,0
000603,盛达资源,0,24,24,BaoStock(单源),0,0
000605,渤海股份,0,24,24,BaoStock(单源),0,0
000607,华媒控股,0,24,24,BaoStock(单源),0,0
000608,*ST阳光,0,24,24,BaoStock(单源),0,0
000609,*ST中迪,0,24,24,BaoStock(单源),0,0
000610,*ST西旅,0,24,24,BaoStock(单源),0,0
000612,焦作万方,0,24,24,BaoStock(单源),0,0
000615,*ST美谷,0,24,24,BaoStock(单源),0,0
000617,中油资本,0,24,24,BaoStock(单源),0,0
000619,海螺新材,0,24,24,BaoStock(单源),0,0
000620,盈新发展,0,24,24,BaoStock(单源),0,0
000623,吉林敖东,0,24,24,BaoStock(单源),0,0
000625,长安汽车,0,24,24,BaoStock(单源),0,0
000626,远大控股,0,24,24,BaoStock(单源),0,0
000628,高新发展,0,24,24,BaoStock(单源),0,0
000629,钒钛股份,0,24,24,BaoStock(单源),0,0
000630,铜陵有色,0,24,24,BaoStock(单源),0,0
000631,顺发恒能,0,24,24,BaoStock(单源),0,0
000632,ST三木,0,24,24,BaoStock(单源),0,0
000633,合金投资,0,24,24,BaoStock(单源),0,0
000635,英 力 特,0,24,24,BaoStock(单源),0,0
000636,风华高科,0,24,24,BaoStock(单源),0,0
000637,茂化实华,0,24,24,BaoStock(单源),0,0
000638,*ST万方,0,24,24,BaoStock(单源),0,0
000639,ST西王,0,24,24,BaoStock(单源),0,0
000650,仁和药业,0,24,24,BaoStock(单源),0,0
000651,格力电器,0,24,24,BaoStock(单源),0,0
000652,泰达股份,0,24,24,BaoStock(单源),0,0
000655,金岭矿业,0,24,24,BaoStock(单源),0,0
000656,*ST金科,0,24,24,BaoStock(单源),0,0
000657,中钨高新,0,24,24,BaoStock(单源),0,0
000659,珠海中富,0,24,24,BaoStock(单源),0,0
000661,长春高新,0,24,24,BaoStock(单源),0,0
000663,永安林业,0,24,24,BaoStock(单源),0,0
000665,湖北广电,0,24,24,BaoStock(单源),0,0
000668,*ST荣控,0,24,24,BaoStock(单源),0,0
000001,平安银行,0,24,24,BaoStock(单源),0,0
000002,万  科Ａ,0,24,24,BaoStock(单源),0,0
000004,*ST国华,0,24,24,BaoStock(单源),0,0
000006,深振业Ａ,0,24,24,BaoStock(单源),0,0
000007,全新好,0,24,24,BaoStock(单源),0,0
000008,神州高铁,0,24,24,BaoStock(单源),0,0
000009,中国宝安,0,24,24,BaoStock(单源),0,0
000010,*ST美丽,0,24,24,BaoStock(单源),0,0
000011,深物业A,0,24,24,BaoStock(单源),0,0
000012,南  玻Ａ,0,24,24,BaoStock(单源),0,0
000014,沙河股份,0,24,24,BaoStock(单源),0,0
000016,*ST康佳A,0,24,24,BaoStock(单源),0,0
000017,深中华A,0,24,24,BaoStock(单源),0,0
000019,深粮控股,0,24,24,BaoStock(单源),0,0
000020,深华发Ａ,0,24,24,BaoStock(单源),0,0
000021,深科技,0,24,24,BaoStock(单源),0,0
000025,特  力Ａ,0,24,24,BaoStock(单源),0,0
000026,飞亚达,0,24,24,BaoStock(单源),0,0
000027,深圳能源,0,24,24,BaoStock(单源),0,0
000028,国药一致,0,24,24,BaoStock(单源),0,0
000029,深深房Ａ,0,24,24,BaoStock(单源),0,0
000030,富奥股份,0,24,24,BaoStock(单源),0,0
000031,大悦城,0,24,24,BaoStock(单源),0,0
000032,深桑达Ａ,0,24,24,BaoStock(单源),0,0
000034,神州数码,0,24,24,BaoStock(单源),0,0
000035,中国天楹,0,24,24,BaoStock(单源),0,0
000036,华联控股,0,24,24,BaoStock(单源),0,0
000037,深南电A,0,24,24,BaoStock(单源),0,0
000039,中集集团,0,24,24,BaoStock(单源),0,0
000042,中洲控股,0,24,24,BaoStock(单源),0,0
000045,深纺织Ａ,0,24,24,BaoStock(单源),0,0
000048,京基智农,0,24,24,BaoStock(单源),0,0
000049,德赛电池,0,24,24,BaoStock(单源),0,0
000050,深天马Ａ,0,0,0,BaoStock(单源),0,0
000055,方大集团,0,24,24,BaoStock(单源),0,0
000056,*ST皇庭,0,24,24,BaoStock(单源),0,0
000058,深 赛 格,0,24,24,BaoStock(单源),0,0
000059,华锦股份,0,24,24,BaoStock(单源),0,0
000060,中金岭南,0,24,24,BaoStock(单源),0,0
000061,农 产 品,0,24,24,BaoStock(单源),0,0
000062,深圳华强,0,0,0,BaoStock(单源),0,0
000063,中兴通讯,0,0,0,BaoStock(单源),0,0
000065,北方国际,0,24,24,BaoStock(单源),0,0
000066,中国长城,0,24,24,BaoStock(单源),0,0
000068,华控赛格,0,24,24,BaoStock(单源),0,0
000069,华侨城Ａ,0,24,24,BaoStock(单源),0,0
000070,特发信息,0,24,24,BaoStock(单源),0,0
000078,ST海王,0,24,24,BaoStock(单源),0,0
000088,盐 田 港,0,24,24,BaoStock(单源),0,0
000089,深圳机场,0,24,24,BaoStock(单源),0,0
000517,荣安地产,0,24,24,BaoStock(单源),0,0
000518,*ST四环,0,24,24,BaoStock(单源),0,0
000519,中兵红箭,0,24,24,BaoStock(单源),0,0
000520,凤凰航运,0,24,24,BaoStock(单源),0,0
000521,长虹美菱,0,24,24,BaoStock(单源),0,0
000523,红棉股份,0,24,24,BaoStock(单源),0,0
000524,岭南控股,0,24,24,BaoStock(单源),0,0
000525,红太阳,0,24,24,BaoStock(单源),0,0
000526,学大教育,0,24,24,BaoStock(单源),0,0
000528,柳    工,0,24,24,BaoStock(单源),0,0
000529,广弘控股,0,24,24,BaoStock(单源),0,0
000530,冰山冷热,0,24,24,BaoStock(单源),0,0
000531,穗恒运Ａ,0,24,24,BaoStock(单源),0,0
000532,华金资本,0,24,24,BaoStock(单源),0,0
000533,顺钠股份,0,24,24,BaoStock(单源),0,0
000534,万泽股份,0,24,24,BaoStock(单源),0,0
000536,华映科技,0,24,24,BaoStock(单源),0,0
000537,绿发电力,0,24,24,BaoStock(单源),0,0
000538,云南白药,0,24,24,BaoStock(单源),0,0
000539,粤电力Ａ,0,24,24,BaoStock(单源),0,0
000541,佛山照明,0,24,24,BaoStock(单源),0,0
000543,皖能电力,0,24,24,BaoStock(单源),0,0
000544,中原环保,0,24,24,BaoStock(单源),0,0
000545,金浦钛业,0,24,24,BaoStock(单源),0,0
000546,金圆股份,0,24,24,BaoStock(单源),0,0
000547,航天发展,0,24,24,BaoStock(单源),0,0
000548,湖南投资,0,24,24,BaoStock(单源),0,0
000550,江铃汽车,0,24,24,BaoStock(单源),0,0
000551,创元科技,0,24,24,BaoStock(单源),0,0
000552,甘肃能化,0,24,24,BaoStock(单源),0,0
000553,安道麦A,0,24,24,BaoStock(单源),0,0
000554,泰山石油,0,0,0,BaoStock(单源),0,0
000555,神州信息,0,24,24,BaoStock(单源),0,0
000557,西部创业,0,24,24,BaoStock(单源),0,0
000558,天府文旅,0,24,24,BaoStock(单源),0,0
000559,万向钱潮,0,24,24,BaoStock(单源),0,0
000560,我爱我家,0,24,24,BaoStock(单源),0,0
000561,烽火电子,0,24,24,BaoStock(单源),0,0
000563,陕国投Ａ,0,24,24,BaoStock(单源),0,0
000564,供销大集,0,24,24,BaoStock(单源),0,0
000565,渝三峡Ａ,0,24,24,BaoStock(单源),0,0
000566,海南海药,0,24,24,BaoStock(单源),0,0
000567,海德股份,0,24,24,BaoStock(单源),0,0
000568,泸州老窖,0,24,24,BaoStock(单源),0,0
000570,苏常柴Ａ,0,24,24,BaoStock(单源),0,0
000571,新大洲A,0,24,24,BaoStock(单源),0,0
000572,海马汽车,0,24,24,BaoStock(单源),0,0
000573,粤宏远Ａ,0,24,24,BaoStock(单源),0,0
000576,甘化科工,0,0,0,BaoStock(单源),0,0
000581,威孚高科,0,0,0,BaoStock(单源),0,0
000669,ST金鸿,0,24,24,BaoStock(单源),0,0
000670,盈方微,0,24,24,BaoStock(单源),0,0
000672,上峰水泥,0,24,24,BaoStock(单源),0,0
000676,智度股份,0,24,24,BaoStock(单源),0,0
000677,ST海龙,0,24,24,BaoStock(单源),0,0
000678,襄阳轴承,0,24,24,BaoStock(单源),0,0
000679,大连友谊,0,24,24,BaoStock(单源),0,0
000680,山推股份,0,24,24,BaoStock(单源),0,0
000681,视觉中国,0,24,24,BaoStock(单源),0,0
000682,东方电子,0,24,24,BaoStock(单源),0,0
000683,博源化工,0,24,24,BaoStock(单源),0,0
000685,中山公用,0,24,24,BaoStock(单源),0,0
000686,东北证券,0,24,24,BaoStock(单源),0,0
000688,国城矿业,0,24,24,BaoStock(单源),0,0
000690,宝新能源,0,24,24,BaoStock(单源),0,0
000691,*ST亚太,0,24,24,BaoStock(单源),0,0
000692,惠天热电,0,24,24,BaoStock(单源),0,0
000695,滨海能源,0,24,24,BaoStock(单源),0,0
000697,炼石航空,0,24,24,BaoStock(单源),0,0
000698,ST沈化,0,24,24,BaoStock(单源),0,0
000700,模塑科技,0,24,24,BaoStock(单源),0,0
000701,厦门信达,0,24,24,BaoStock(单源),0,0
000702,正虹科技,0,24,24,BaoStock(单源),0,0
000703,恒逸石化,0,24,24,BaoStock(单源),0,0
000705,浙江震元,0,24,24,BaoStock(单源),0,0
000707,双环科技,0,24,24,BaoStock(单源),0,0
000708,中信特钢,0,24,24,BaoStock(单源),0,0
000709,河钢股份,0,24,24,BaoStock(单源),0,0
000710,贝瑞基因,0,24,24,BaoStock(单源),0,0
000711,ST京蓝,0,24,24,BaoStock(单源),0,0
000712,锦龙股份,0,24,24,BaoStock(单源),0,0
000713,国投丰乐,0,24,24,BaoStock(单源),0,0
000715,中兴商业,0,24,24,BaoStock(单源),0,0
000716,黑芝麻,0,24,24,BaoStock(单源),0,0
000717,中南股份,0,24,24,BaoStock(单源),0,0
000718,苏宁环球,0,0,0,BaoStock(单源),0,0
000719,中原传媒,0,24,24,BaoStock(单源),0,0
000720,新能泰山,0,24,24,BaoStock(单源),0,0
000721,西安饮食,0,24,24,BaoStock(单源),0,0
000722,湖南发展,0,24,24,BaoStock(单源),0,0
000723,美锦能源,0,24,24,BaoStock(单源),0,0
000725,京东方Ａ,0,24,24,BaoStock(单源),0,0
000726,鲁  泰Ａ,0,0,0,BaoStock(单源),0,0
000727,冠捷科技,0,0,0,BaoStock(单源),0,0
000728,国元证券,0,24,24,BaoStock(单源),0,0
000729,燕京啤酒,0,24,24,BaoStock(单源),0,0
000731,四川美丰,0,24,24,BaoStock(单源),0,0
000733,振华科技,0,24,24,BaoStock(单源),0,0
000735,罗 牛 山,0,24,24,BaoStock(单源),0,0
000736,*ST中地,0,24,24,BaoStock(单源),0,0
000906,浙商中拓,0,24,24,BaoStock(单源),0,0
000908,ST景峰,0,24,24,BaoStock(单源),0,0
000909,*ST数源,0,24,24,BaoStock(单源),0,0
000910,大亚圣象,0,24,24,BaoStock(单源),0,0
000911,*ST广糖,0,24,24,BaoStock(单源),0,0
000912,泸天化,0,24,24,BaoStock(单源),0,0
000913,钱江摩托,0,24,24,BaoStock(单源),0,0
000915,华特达因,0,24,24,BaoStock(单源),0,0
000917,电广传媒,0,24,24,BaoStock(单源),0,0
000919,金陵药业,0,24,24,BaoStock(单源),0,0
000920,沃顿科技,0,24,24,BaoStock(单源),0,0
000921,海信家电,0,24,24,BaoStock(单源),0,0
000922,佳电股份,0,24,24,BaoStock(单源),0,0
000923,河钢资源,0,24,24,BaoStock(单源),0,0
000925,众合科技,0,24,24,BaoStock(单源),0,0
000926,福星股份,0,24,24,BaoStock(单源),0,0
000927,中国铁物,0,24,24,BaoStock(单源),0,0
000928,中钢国际,0,24,24,BaoStock(单源),0,0
000929,*ST兰黄,0,24,24,BaoStock(单源),0,0
000930,中粮科技,0,24,24,BaoStock(单源),0,0
000931,中 关 村,0,24,24,BaoStock(单源),0,0
000932,华菱钢铁,0,24,24,BaoStock(单源),0,0
000933,神火股份,0,24,24,BaoStock(单源),0,0
000935,四川双马,0,24,24,BaoStock(单源),0,0
000936,华西股份,0,24,24,BaoStock(单源),0,0
000937,冀中能源,0,24,24,BaoStock(单源),0,0
000938,紫光股份,0,24,24,BaoStock(单源),0,0
000948,南天信息,0,24,24,BaoStock(单源),0,0
000949,新乡化纤,0,24,24,BaoStock(单源),0,0
000950,重药控股,0,24,24,BaoStock(单源),0,0
000951,中国重汽,0,24,24,BaoStock(单源),0,0
000952,广济药业,0,24,24,BaoStock(单源),0,0
000953,河化股份,0,24,24,BaoStock(单源),0,0
000955,欣龙控股,0,24,24,BaoStock(单源),0,0
000957,中通客车,0,24,24,BaoStock(单源),0,0
000958,电投产融,0,24,24,BaoStock(单源),0,0
000959,首钢股份,0,24,24,BaoStock(单源),0,0
000960,锡业股份,0,24,24,BaoStock(单源),0,0
000962,东方钽业,0,24,24,BaoStock(单源),0,0
000963,华东医药,0,24,24,BaoStock(单源),0,0
000965,天保基建,0,24,24,BaoStock(单源),0,0
000966,长源电力,0,24,24,BaoStock(单源),0,0
000967,盈峰环境,0,24,24,BaoStock(单源),0,0
000968,蓝焰控股,0,24,24,BaoStock(单源),0,0
000969,安泰科技,0,24,24,BaoStock(单源),0,0
000970,中科三环,0,24,24,BaoStock(单源),0,0
000972,*ST中基,0,24,24,BaoStock(单源),0,0
000973,佛塑科技,0,24,24,BaoStock(单源),0,0
000975,山金国际,0,24,24,BaoStock(单源),0,0
000977,浪潮信息,0,24,24,BaoStock(单源),0,0
001258,立新能源,0,24,24,BaoStock(单源),0,0
001259,利仁科技,0,24,24,BaoStock(单源),0,0
001260,坤泰股份,0,24,24,BaoStock(单源),0,0
001266,宏英智能,0,24,24,BaoStock(单源),0,0
001267,汇绿生态,0,24,24,BaoStock(单源),0,0
001268,联合精密,0,24,24,BaoStock(单源),0,0
001269,欧晶科技,0,24,24,BaoStock(单源),0,0
001270,*ST铖昌,0,24,24,BaoStock(单源),0,0
001277,速达股份,0,24,24,BaoStock(单源),0,0
001278,一彬科技,0,24,24,BaoStock(单源),0,0
001279,强邦新材,0,24,24,BaoStock(单源),0,0
001280,中国铀业,0,24,24,BaoStock(单源),0,0
001282,三联锻造,0,24,24,BaoStock(单源),0,0
001283,豪鹏科技,0,24,24,BaoStock(单源),0,0
001285,瑞立科密,0,24,24,BaoStock(单源),0,0
001286,陕西能源,0,24,24,BaoStock(单源),0,0
001287,中电港,0,24,24,BaoStock(单源),0,0
001288,运机集团,0,24,24,BaoStock(单源),0,0
001289,龙源电力,0,24,24,BaoStock(单源),0,0
001296,长江材料,0,24,24,BaoStock(单源),0,0
001298,好上好,0,24,24,BaoStock(单源),0,0
001299,美能能源,0,24,24,BaoStock(单源),0,0
001300,三柏硕,0,24,24,BaoStock(单源),0,0
001301,尚太科技,0,24,24,BaoStock(单源),0,0
001306,夏厦精密,0,24,24,BaoStock(单源),0,0
001308,康冠科技,0,24,24,BaoStock(单源),0,0
001309,德明利,0,24,24,BaoStock(单源),0,0
001311,多利科技,0,24,24,BaoStock(单源),0,0
001312,福恩股份,0,11,11,BaoStock(单源),0,0
001313,粤海饲料,0,24,24,BaoStock(单源),0,0
001314,亿道信息,0,24,24,BaoStock(单源),0,0
001316,润贝航科,0,0,0,BaoStock(单源),0,0
001317,三羊马,0,0,0,BaoStock(单源),0,0
001318,阳光乳业,0,24,24,BaoStock(单源),0,0
001319,铭科精技,0,24,24,BaoStock(单源),0,0
001322,箭牌家居,0,24,24,BaoStock(单源),0,0
001323,慕思股份,0,24,24,BaoStock(单源),0,0
001324,长青科技,0,24,24,BaoStock(单源),0,0
001325,元创股份,0,24,24,BaoStock(单源),0,0
001326,联域股份,0,24,24,BaoStock(单源),0,0
001328,登康口腔,0,24,24,BaoStock(单源),0,0
001330,博纳影业,0,24,24,BaoStock(单源),0,0
001331,胜通能源,0,24,24,BaoStock(单源),0,0
001332,锡装股份,0,24,24,BaoStock(单源),0,0
001333,光华股份,0,24,24,BaoStock(单源),0,0
001335,信凯科技,0,24,24,BaoStock(单源),0,0
001336,楚环科技,0,24,24,BaoStock(单源),0,0
001337,四川黄金,0,24,24,BaoStock(单源),0,0
001338,永顺泰,0,24,24,BaoStock(单源),0,0
001339,智微智能,0,24,24,BaoStock(单源),0,0
000737,北方铜业,0,24,24,BaoStock(单源),0,0
000738,航发控制,0,24,24,BaoStock(单源),0,0
000739,普洛药业,0,24,24,BaoStock(单源),0,0
000750,国海证券,0,0,0,BaoStock(单源),0,0
000751,锌业股份,0,0,0,BaoStock(单源),0,0
000752,*ST西发,0,0,0,BaoStock(单源),0,0
000753,漳州发展,0,24,24,BaoStock(单源),0,0
000755,山西高速,0,24,24,BaoStock(单源),0,0
000756,新华制药,0,24,24,BaoStock(单源),0,0
000757,浩物股份,0,24,24,BaoStock(单源),0,0
000758,中色股份,0,24,24,BaoStock(单源),0,0
000759,中百集团,0,24,24,BaoStock(单源),0,0
000761,本钢板材,0,24,24,BaoStock(单源),0,0
000762,西藏矿业,0,24,24,BaoStock(单源),0,0
000766,通化金马,0,24,24,BaoStock(单源),0,0
000767,晋控电力,0,24,24,BaoStock(单源),0,0
000768,中航西飞,0,24,24,BaoStock(单源),0,0
000776,广发证券,0,24,24,BaoStock(单源),0,0
000777,中核科技,0,24,24,BaoStock(单源),0,0
000778,新兴铸管,0,24,24,BaoStock(单源),0,0
000779,甘咨询,0,24,24,BaoStock(单源),0,0
000782,恒申新材,0,24,24,BaoStock(单源),0,0
000783,长江证券,0,24,24,BaoStock(单源),0,0
000785,居然智家,0,24,24,BaoStock(单源),0,0
000786,北新建材,0,24,24,BaoStock(单源),0,0
000788,北大医药,0,24,24,BaoStock(单源),0,0
000789,万年青,0,24,24,BaoStock(单源),0,0
000790,华神科技,0,24,24,BaoStock(单源),0,0
000791,甘肃能源,0,24,24,BaoStock(单源),0,0
000792,盐湖股份,0,24,24,BaoStock(单源),0,0
000793,*ST华闻,0,24,24,BaoStock(单源),0,0
000795,英洛华,0,24,24,BaoStock(单源),0,0
000796,凯撒旅业,0,24,24,BaoStock(单源),0,0
000797,中国武夷,0,24,24,BaoStock(单源),0,0
000798,中水渔业,0,24,24,BaoStock(单源),0,0
000799,酒鬼酒,0,24,24,BaoStock(单源),0,0
000800,一汽解放,0,24,24,BaoStock(单源),0,0
000801,四川九洲,0,24,24,BaoStock(单源),0,0
000802,北京文化,0,24,24,BaoStock(单源),0,0
000803,山高环能,0,24,24,BaoStock(单源),0,0
000807,云铝股份,0,24,24,BaoStock(单源),0,0
000809,和展能源,0,24,24,BaoStock(单源),0,0
000810,创维数字,0,24,24,BaoStock(单源),0,0
000811,冰轮环境,0,24,24,BaoStock(单源),0,0
000812,陕西金叶,0,24,24,BaoStock(单源),0,0
000813,德展健康,0,0,0,BaoStock(单源),0,0
000815,美利云,0,0,0,BaoStock(单源),0,0
000816,智慧农业,0,24,24,BaoStock(单源),0,0
000818,航锦科技,0,24,24,BaoStock(单源),0,0
000819,岳阳兴长,0,24,24,BaoStock(单源),0,0
000978,桂林旅游,0,24,24,BaoStock(单源),0,0
000980,众泰汽车,0,24,24,BaoStock(单源),0,0
000981,山子高科,0,24,24,BaoStock(单源),0,0
000983,山西焦煤,0,24,24,BaoStock(单源),0,0
000985,大庆华科,0,24,24,BaoStock(单源),0,0
000987,越秀资本,0,24,24,BaoStock(单源),0,0
000988,华工科技,0,24,24,BaoStock(单源),0,0
000989,九芝堂,0,24,24,BaoStock(单源),0,0
000990,诚志股份,0,24,24,BaoStock(单源),0,0
000993,闽东电力,0,24,24,BaoStock(单源),0,0
000995,皇台酒业,0,24,24,BaoStock(单源),0,0
000997,新 大 陆,0,24,24,BaoStock(单源),0,0
000998,隆平高科,0,24,24,BaoStock(单源),0,0
000999,华润三九,0,24,24,BaoStock(单源),0,0
001201,东瑞股份,0,24,24,BaoStock(单源),0,0
001202,炬申股份,0,24,24,BaoStock(单源),0,0
001203,大中矿业,0,24,24,BaoStock(单源),0,0
001205,盛航股份,0,24,24,BaoStock(单源),0,0
001206,依依股份,0,24,24,BaoStock(单源),0,0
001207,联科科技,0,24,24,BaoStock(单源),0,0
001208,华菱线缆,0,24,24,BaoStock(单源),0,0
001209,洪兴股份,0,24,24,BaoStock(单源),0,0
001210,金房能源,0,24,24,BaoStock(单源),0,0
001211,双枪科技,0,24,24,BaoStock(单源),0,0
001212,中旗新材,0,24,24,BaoStock(单源),0,0
001213,中铁特货,0,24,24,BaoStock(单源),0,0
001215,千味央厨,0,24,24,BaoStock(单源),0,0
001216,华瓷股份,0,24,24,BaoStock(单源),0,0
001217,华尔泰,0,24,24,BaoStock(单源),0,0
001218,丽臣实业,0,24,24,BaoStock(单源),0,0
001219,青岛食品,0,24,24,BaoStock(单源),0,0
001220,世盟股份,0,24,24,BaoStock(单源),0,0
001221,悍高集团,0,24,24,BaoStock(单源),0,0
001222,源飞宠物,0,24,24,BaoStock(单源),0,0
001223,欧克科技,0,24,24,BaoStock(单源),0,0
001225,和泰机电,0,24,24,BaoStock(单源),0,0
001226,拓山重工,0,24,24,BaoStock(单源),0,0
001227,兰州银行,0,0,0,BaoStock(单源),0,0
001228,永泰运,0,24,24,BaoStock(单源),0,0
001229,魅视科技,0,24,24,BaoStock(单源),0,0
001230,劲旅环境,0,24,24,BaoStock(单源),0,0
001231,农心科技,0,24,24,BaoStock(单源),0,0
001233,海安集团,0,24,24,BaoStock(单源),0,0
001234,泰慕士,0,24,24,BaoStock(单源),0,0
001236,弘业期货,0,24,24,BaoStock(单源),0,0
001238,浙江正特,0,0,0,BaoStock(单源),0,0
001239,永达股份,0,0,0,BaoStock(单源),0,0
001255,博菲电气,0,24,24,BaoStock(单源),0,0
001256,炜冈科技,0,24,24,BaoStock(单源),0,0
001257,盛龙股份,0,24,24,BaoStock(单源),0,0
001356,富岭股份,0,24,24,BaoStock(单源),0,0
001358,兴欣新材,0,24,24,BaoStock(单源),0,0
001359,平安电工,0,24,24,BaoStock(单源),0,0
001360,南矿集团,0,24,24,BaoStock(单源),0,0
001366,播恩集团,0,24,24,BaoStock(单源),0,0
001367,海森药业,0,24,24,BaoStock(单源),0,0
001368,通达创智,0,24,24,BaoStock(单源),0,0
001369,双欣材料,0,24,24,BaoStock(单源),0,0
001373,翔腾新材,0,24,24,BaoStock(单源),0,0
001376,百通能源,0,0,0,BaoStock(单源),0,0
001378,德冠新材,0,0,0,BaoStock(单源),0,0
001379,腾达科技,0,24,24,BaoStock(单源),0,0
001380,华纬科技,0,24,24,BaoStock(单源),0,0
001382,新亚电缆,0,24,24,BaoStock(单源),0,0
001386,马可波罗,0,24,24,BaoStock(单源),0,0
001387,雪祺电气,0,24,24,BaoStock(单源),0,0
001388,信通电子,0,24,24,BaoStock(单源),0,0
001389,广合科技,0,24,24,BaoStock(单源),0,0
001390,古麒绒材,0,24,24,BaoStock(单源),0,0
001391,国货航,0,24,24,BaoStock(单源),0,0
001395,亚联机械,0,24,24,BaoStock(单源),0,0
001396,誉帆科技,0,24,24,BaoStock(单源),0,0
001400,江顺科技,0,24,24,BaoStock(单源),0,0
001696,宗申动力,0,24,24,BaoStock(单源),0,0
001872,招商港口,0,24,24,BaoStock(单源),0,0
001896,豫能控股,0,24,24,BaoStock(单源),0,0
001914,招商积余,0,24,24,BaoStock(单源),0,0
001965,招商公路,0,24,24,BaoStock(单源),0,0
001979,招商蛇口,0,24,24,BaoStock(单源),0,0
002001,新 和 成,0,24,24,BaoStock(单源),0,0
002003,伟星股份,0,24,24,BaoStock(单源),0,0
002004,华邦健康,0,24,24,BaoStock(单源),0,0
002005,ST德豪,0,24,24,BaoStock(单源),0,0
002006,精工科技,0,24,24,BaoStock(单源),0,0
002007,华兰生物,0,24,24,BaoStock(单源),0,0
002008,大族激光,0,24,24,BaoStock(单源),0,0
002009,天奇股份,0,24,24,BaoStock(单源),0,0
002010,传化智联,0,24,24,BaoStock(单源),0,0
002011,盾安环境,0,24,24,BaoStock(单源),0,0
002012,凯恩股份,0,24,24,BaoStock(单源),0,0
002014,永新股份,0,24,24,BaoStock(单源),0,0
002015,协鑫能科,0,24,24,BaoStock(单源),0,0
002016,世荣兆业,0,24,24,BaoStock(单源),0,0
002017,东信和平,0,24,24,BaoStock(单源),0,0
002019,亿帆医药,0,24,24,BaoStock(单源),0,0
002020,京新药业,0,24,24,BaoStock(单源),0,0
