code,board,bars,first_bar,last_bar,written,status,errors
000828,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
000837,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
000838,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
000839,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
000848,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
000850,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
000852,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
000856,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
000858,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
000887,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
000889,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
000890,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
000897,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
000898,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
000899,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
000905,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
000906,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
000913,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
000919,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
000921,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
000923,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
000932,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
000936,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
000937,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
000948,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
000949,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
000951,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
000957,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
000960,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
000970,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
000975,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
000977,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
000822,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000823,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000825,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000829,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000830,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000831,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000833,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000859,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000860,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000862,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000863,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000868,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000869,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000875,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000876,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000877,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000878,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000880,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000881,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000882,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000883,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000885,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000886,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000888,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000892,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000893,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000895,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000900,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000901,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000902,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000903,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000908,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000909,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000910,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000911,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000912,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000915,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000917,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000920,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000922,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000925,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000926,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000927,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000928,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000929,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000930,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000931,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000933,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000935,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000938,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000950,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000952,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000953,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000955,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000958,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000959,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000962,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000963,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000965,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000966,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000967,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000968,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000969,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000972,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000973,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000978,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000980,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
000981,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
000987,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
000997,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
000998,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
000999,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
001202,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
001203,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
001205,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
001206,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
001225,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
001227,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
001229,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
001233,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
001234,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
001235,main_sz,0,,,0,no_data,无数据
001236,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
001238,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
001248,main_sz,15,2026-06-22 10:00,2026-06-22 15:00,0,no_data,转换后无有效记录
001280,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
001282,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
001288,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
001296,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
001298,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
001300,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
001308,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
001322,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
001323,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
001331,main_sz,48,2026-05-25 09:45,2026-05-27 15:00,0,no_data,转换后无有效记录
001335,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
001337,main_sz,48,2026-06-23 10:00,2026-06-26 09:45,0,error,数据覆盖率不足: 3/4 (75.0%) < 80%
000983,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000985,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000988,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000989,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000990,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000993,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
000995,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001201,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001207,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001208,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001209,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001210,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001211,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001212,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001213,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001215,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001216,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001217,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001218,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001219,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001220,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001221,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001222,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001223,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001226,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001228,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001230,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001231,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001237,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001239,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001255,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001256,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001257,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001258,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001259,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001260,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001266,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001267,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001268,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001269,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001270,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001277,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001278,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001279,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001283,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001285,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001286,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001287,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001289,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001299,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001301,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001306,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001309,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001311,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001312,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001313,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001314,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001316,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001317,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001318,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001319,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001324,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001325,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001326,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001328,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001330,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001332,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001333,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
001336,main_sz,48,2026-06-23 09:45,2026-06-25 15:00,48,ok,
