buy_date,buy_price,sell_date,sell_price,return_pct,highest,max_return_pct,sell_type,sell_reason,score,code,board,board_type,n_limit
2025-09-29 00:00:00,12.98,2025-10-09 00:00:00,13.03,0.39,14.1,8.63,trailing_stop,追踪止损: 从高点-7.59%,74,000559,深主板,main,4
2024-03-12 00:00:00,1.94,2024-03-21 00:00:00,2.26,16.49,2.29,18.04,take_profit,止盈: 16.49%,75,000560,深主板,main,2
2024-05-10 00:00:00,2.2,2024-05-13 00:00:00,2.17,-1.36,2.27,3.18,end_of_data,数据结束,61,000560,深主板,main,2
2024-10-25 00:00:00,8.84,2024-10-29 00:00:00,9.81,10.97,10.69,20.93,trailing_stop,追踪止损: 从高点-8.23%,60,000561,深主板,main,2
2025-05-22 00:00:00,8.7,2025-05-26 00:00:00,9.81,12.76,10.51,20.8,trailing_stop,追踪止损: 从高点-6.66%,73,000561,深主板,main,3
2025-08-12 00:00:00,11.36,2025-08-14 00:00:00,13.75,21.04,13.75,21.04,take_profit,止盈: 21.04%,56,000561,深主板,main,4
2024-11-05 00:00:00,2.16,2024-11-07 00:00:00,2.62,21.3,2.62,21.3,take_profit,止盈: 21.30%,70,000564,深主板,main,6
2024-11-13 00:00:00,3.31,2024-11-14 00:00:00,3.01,-9.06,3.36,1.51,stop_loss,止损: -9.06%,70,000564,深主板,main,6
2024-10-23 00:00:00,4.52,2024-10-25 00:00:00,5.02,11.06,5.45,20.58,trailing_stop,追踪止损: 从高点-7.89%,63,000566,深主板,main,2
2025-11-14 00:00:00,6.77,2025-11-18 00:00:00,8.0,18.17,8.2,21.12,take_profit,止盈: 18.17%,85,000566,深主板,main,2
2025-12-23 00:00:00,8.76,2025-12-29 00:00:00,7.51,-14.27,8.76,0.0,stop_loss,止损: -14.27%,65,000566,深主板,main,3
2024-09-24 00:00:00,5.01,2024-09-26 00:00:00,5.83,16.37,6.06,20.96,take_profit,止盈: 16.37%,75,000567,深主板,main,2
2026-04-30 00:00:00,6.67,2026-05-06 00:00:00,6.64,-0.45,6.74,1.05,peak_signal,见顶信号: RSI84.6+上影40.0%,75,000567,深主板,main,2
2024-03-14 00:00:00,2.56,2024-03-18 00:00:00,3.1,21.09,3.1,21.09,take_profit,止盈: 21.09%,61,000571,深主板,main,5
2024-11-21 00:00:00,3.22,2024-11-25 00:00:00,3.89,20.81,3.89,20.81,take_profit,止盈: 20.81%,67,000573,深主板,main,3
2025-02-24 00:00:00,4.44,2025-02-26 00:00:00,5.37,20.95,5.37,20.95,take_profit,止盈: 20.95%,79,000573,深主板,main,3
2024-11-05 00:00:00,7.6,2024-11-12 00:00:00,7.85,3.29,8.36,10.0,trailing_stop,追踪止损: 从高点-6.10%,71,000576,深主板,main,2
2024-12-16 00:00:00,11.64,2024-12-20 00:00:00,12.34,6.01,14.26,22.51,trailing_stop,追踪止损: 从高点-13.46%,65,000586,深主板,main,3
2026-04-02 00:00:00,17.15,2026-04-07 00:00:00,20.76,21.05,20.76,21.05,take_profit,止盈: 21.05%,63,000586,深主板,main,5
2024-10-30 00:00:00,2.54,2024-10-31 00:00:00,2.59,1.97,2.79,9.84,trailing_stop,追踪止损: 从高点-7.17%,68,000592,深主板,main,2
2025-10-17 00:00:00,3.71,2025-10-22 00:00:00,3.75,1.08,4.08,9.97,trailing_stop,追踪止损: 从高点-8.09%,62,000592,深主板,main,2
2025-10-24 00:00:00,8.71,2025-10-30 00:00:00,10.54,21.01,10.54,21.01,take_profit,止盈: 21.01%,71,000593,深主板,main,3
2025-11-12 00:00:00,11.44,2025-11-12 00:00:00,11.44,0.0,11.44,0.0,end_of_data,数据结束,60,000593,深主板,main,3
2026-01-14 00:00:00,17.41,2026-01-19 00:00:00,15.2,-12.69,18.95,8.85,stop_loss,止损: -12.69%,68,000593,深主板,main,3
2024-02-26 00:00:00,4.94,2024-02-28 00:00:00,4.48,-9.31,5.19,5.06,stop_loss,止损: -9.31%,67,000595,深主板,main,2
2024-03-05 00:00:00,5.04,2024-03-05 00:00:00,5.04,0.0,5.04,0.0,end_of_data,数据结束,67,000595,深主板,main,2
2025-03-19 00:00:00,6.74,2025-03-21 00:00:00,7.77,15.28,8.15,20.92,take_profit,止盈: 15.28%,80,000595,深主板,main,2
2024-10-24 00:00:00,5.03,2024-10-25 00:00:00,5.21,3.58,5.5,9.34,peak_signal,见顶信号: RSI88.8+上影74.4%,70,000599,深主板,main,3
2025-03-19 00:00:00,4.8,2025-03-21 00:00:00,5.42,12.92,5.81,21.04,trailing_stop,追踪止损: 从高点-6.71%,72,000601,深主板,main,3
2025-04-25 00:00:00,6.94,2025-04-29 00:00:00,6.17,-11.1,7.43,7.06,stop_loss,止损: -11.10%,61,000601,深主板,main,2
2024-11-05 00:00:00,6.05,2024-11-07 00:00:00,7.33,21.16,7.33,21.16,take_profit,止盈: 21.16%,85,000605,深主板,main,4
2024-09-24 00:00:00,1.71,2024-09-26 00:00:00,2.07,21.05,2.07,21.05,take_profit,止盈: 21.05%,80,000608,深主板,main,5
2025-08-19 00:00:00,9.665,2025-08-20 00:00:00,9.824,1.65,10.271,6.27,peak_signal,见顶信号: RSI88.5+上影65.6%,58,000617,深主板,main,3
2024-11-29 00:00:00,6.17,2024-12-03 00:00:00,7.47,21.07,7.47,21.07,take_profit,止盈: 21.07%,63,000619,深主板,main,3
2025-11-11 00:00:00,7.15,2025-11-13 00:00:00,7.72,7.97,8.58,20.0,trailing_stop,追踪止损: 从高点-10.02%,75,000619,深主板,main,2
2024-11-05 00:00:00,2.0,2024-11-07 00:00:00,2.42,21.0,2.42,21.0,take_profit,止盈: 21.00%,68,000620,深主板,main,3
2024-12-12 00:00:00,2.85,2024-12-13 00:00:00,2.87,0.7,3.13,9.82,trailing_stop,追踪止损: 从高点-8.31%,79,000620,深主板,main,2
2025-04-18 00:00:00,1.79,2025-04-22 00:00:00,1.88,5.03,2.03,13.41,trailing_stop,追踪止损: 从高点-7.39%,68,000620,深主板,main,2
2025-11-05 00:00:00,3.3,2025-11-05 00:00:00,3.3,0.0,3.3,0.0,end_of_data,数据结束,85,000620,深主板,main,6
2026-01-06 00:00:00,3.03,2026-01-08 00:00:00,3.45,13.86,3.58,18.15,peak_signal,见顶信号: RSI82.0+上影46.4%,60,000620,深主板,main,2
2024-11-22 00:00:00,7.58,2024-11-26 00:00:00,6.6,-12.93,7.58,0.0,stop_loss,止损: -12.93%,85,000626,深主板,main,2
2025-04-14 00:00:00,6.61,2025-04-15 00:00:00,5.95,-9.98,6.88,4.08,stop_loss,止损: -9.98%,75,000626,深主板,main,3
2025-10-14 00:00:00,7.33,2025-10-16 00:00:00,8.87,21.01,8.87,21.01,take_profit,止盈: 21.01%,62,000626,深主板,main,5
2026-01-23 00:00:00,6.86,2026-01-27 00:00:00,7.59,10.64,8.06,17.49,peak_signal,见顶信号: RSI90.9+上影55.3%,64,000630,深主板,main,4
2025-11-11 00:00:00,3.59,2025-11-14 00:00:00,3.73,3.9,4.0,11.42,trailing_stop,追踪止损: 从高点-6.75%,75,000631,深主板,main,2
2024-08-28 00:00:00,4.59,2024-09-06 00:00:00,4.67,1.74,4.86,5.88,end_of_data,数据结束,75,000633,深主板,main,2
2025-11-13 00:00:00,7.48,2025-11-17 00:00:00,7.54,0.8,8.23,10.03,trailing_stop,追踪止损: 从高点-8.38%,62,000633,深主板,main,3
2024-01-19 00:00:00,10.87,2024-01-23 00:00:00,9.01,-17.11,11.6,6.72,stop_loss,止损: -17.11%,61,000635,深主板,main,2
2025-05-14 00:00:00,4.03,2025-05-23 00:00:00,3.75,-6.95,4.43,9.93,end_of_data,数据结束,75,000637,深主板,main,2
2024-05-23 00:00:00,4.48,2024-05-27 00:00:00,5.42,20.98,5.42,20.98,take_profit,止盈: 20.98%,85,000638,深主板,main,3
2024-02-27 00:00:00,2.26,2024-03-04 00:00:00,2.01,-11.06,2.49,10.18,stop_loss,止损: -11.06%,64,000659,深主板,main,2
2025-12-26 00:00:00,3.53,2025-12-30 00:00:00,3.9,10.48,4.17,18.13,trailing_stop,追踪止损: 从高点-6.47%,64,000659,深主板,main,2
2024-09-27 00:00:00,97.3,2024-10-08 00:00:00,118.28,21.56,118.28,21.56,take_profit,止盈: 21.56%,60,000661,深主板,main,2
2025-09-01 00:00:00,113.37,2025-09-04 00:00:00,119.04,5.0,127.77,12.7,trailing_stop,追踪止损: 从高点-6.83%,73,000661,深主板,main,2
2025-03-06 00:00:00,4.79,2025-03-10 00:00:00,5.8,21.09,5.8,21.09,take_profit,止盈: 21.09%,72,000665,深主板,main,5
2025-04-14 00:00:00,5.1,2025-04-17 00:00:00,5.92,16.08,5.92,16.08,take_profit,止盈: 16.08%,80,000668,深主板,main,3
2024-10-31 00:00:00,7.21,2024-11-01 00:00:00,6.6,-8.46,7.62,5.69,stop_loss,止损: -8.46%,75,000670,深主板,main,2
2024-11-08 00:00:00,7.43,2024-11-08 00:00:00,7.43,0.0,7.43,0.0,end_of_data,数据结束,60,000670,深主板,main,2
2025-07-21 00:00:00,9.42,2025-07-24 00:00:00,9.48,0.64,10.4,10.4,trailing_stop,追踪止损: 从高点-8.85%,75,000672,深主板,main,2
2026-05-11 00:00:00,15.62,2026-05-14 00:00:00,16.79,7.49,17.98,15.11,trailing_stop,追踪止损: 从高点-6.62%,59,000672,深主板,main,2
2024-01-12 00:00:00,8.66,2024-01-19 00:00:00,7.6,-12.24,8.93,3.12,stop_loss,止损: -12.24%,85,000676,深主板,main,2
