code,name,source_a_count,source_b_count,merged_count,fix_from,price_mismatch,quality_issues
000090,天健集团,1292,1292,1292,TDX+BaoStock,6,0
000096,广聚能源,1292,1292,1292,TDX+BaoStock,4,0
000099,中信海直,1292,1292,1292,TDX+BaoStock,5,0
000100,TCL科技,1292,1292,1292,TDX+BaoStock,6,0
000151,中成股份,1284,1292,1292,TDX+BaoStock,1,0
000153,丰原药业,1282,1292,1292,TDX+BaoStock,5,0
000155,川能动力,1282,1292,1292,TDX+BaoStock,3,0
000156,华数传媒,1292,1292,1292,TDX+BaoStock,6,0
000157,中联重科,1292,1292,1292,TDX+BaoStock,7,0
000158,常山北明,1292,1292,1292,TDX+BaoStock,1,0
000159,国际实业,1292,1292,1292,TDX+BaoStock,1,0
000166,申万宏源,1292,1292,1292,TDX+BaoStock,7,0
000301,东方盛虹,1281,1292,1292,TDX+BaoStock,5,0
000333,美的集团,1292,1292,1292,TDX+BaoStock,7,0
000338,潍柴动力,1292,1292,1292,TDX+BaoStock,11,0
000400,许继电气,1292,1292,1292,TDX+BaoStock,7,0
000401,金隅冀东,1270,1292,1292,TDX+BaoStock,5,0
000402,金 融 街,1292,1292,1292,TDX+BaoStock,3,0
000403,派林生物,1290,1292,1292,TDX+BaoStock,4,0
000404,长虹华意,1292,1292,1292,TDX+BaoStock,6,0
000407,胜利股份,1282,1292,1292,TDX+BaoStock,5,0
000408,藏格矿业,1286,1292,1292,TDX+BaoStock,8,0
000409,云鼎科技,1291,1292,1292,TDX+BaoStock,1,0
000410,沈阳机床,1279,1292,1292,TDX+BaoStock,1,0
000411,英特集团,1281,1292,1292,TDX+BaoStock,5,0
000415,渤海租赁,1292,1292,1292,TDX+BaoStock,1,0
000417,合百集团,1292,1292,1292,TDX+BaoStock,6,0
000419,通程控股,1292,1292,1292,TDX+BaoStock,6,0
000420,吉林化纤,1275,1292,1292,TDX+BaoStock,1,0
000421,南京公用,1282,1292,1292,TDX+BaoStock,6,0
000422,湖北宜化,1291,1292,1292,TDX+BaoStock,4,0
000423,东阿阿胶,1292,1292,1292,TDX+BaoStock,8,0
000425,徐工机械,1269,1292,1292,TDX+BaoStock,6,0
000426,兴业银锡,1292,1292,1292,TDX+BaoStock,1,0
000428,华天酒店,1292,1292,1292,TDX+BaoStock,1,0
000429,粤高速Ａ,1292,1292,1292,TDX+BaoStock,6,0
000430,ST张家界,1288,1292,1292,TDX+BaoStock,2,0
000488,ST晨鸣,1291,1292,1292,TDX+BaoStock,2,0
000498,山东路桥,1292,1292,1292,TDX+BaoStock,6,0
000501,武商集团,1292,1292,1292,TDX+BaoStock,7,0
000503,国新健康,1292,1292,1292,TDX+BaoStock,1,0
000504,*ST生物,1290,1292,1292,TDX+BaoStock,1,0
000505,京粮控股,1292,1292,1292,TDX+BaoStock,2,0
000506,招金黄金,1280,1292,1292,TDX+BaoStock,1,0
000507,珠海港,1292,1292,1292,TDX+BaoStock,5,0
000509,华塑控股,1291,1292,1292,TDX+BaoStock,1,0
000510,新金路,1282,1292,1292,TDX+BaoStock,1,0
000513,丽珠集团,1292,1292,1292,TDX+BaoStock,6,0
000514,渝 开 发,1292,1292,1292,TDX+BaoStock,3,0
000516,国际医学,1290,1292,1292,TDX+BaoStock,1,0
000582,北部湾港,1292,1292,1292,TDX+BaoStock,8,0
000586,汇源通信,1282,1292,1292,TDX+BaoStock,1,0
000589,贵州轮胎,1292,1292,1292,TDX+BaoStock,7,0
000590,古汉医药,1292,1292,1292,TDX+BaoStock,1,0
000591,太阳能,1292,1292,1292,TDX+BaoStock,8,0
000592,平潭发展,1289,1292,1292,TDX+BaoStock,1,0
000593,德龙汇能,1290,1292,1292,TDX+BaoStock,1,0
000595,*ST宝实,1285,1292,1292,TDX+BaoStock,1,0
000596,古井贡酒,1292,1292,1292,TDX+BaoStock,8,0
000597,东北制药,1289,1292,1292,TDX+BaoStock,4,0
000598,兴蓉环境,1292,1292,1292,TDX+BaoStock,6,0
000599,青岛双星,1284,1292,1292,TDX+BaoStock,1,0
000600,建投能源,1292,1292,1292,TDX+BaoStock,5,0
000601,韶能股份,1280,1292,1292,TDX+BaoStock,4,0
000603,盛达资源,1276,1292,1292,TDX+BaoStock,3,0
000605,渤海股份,1292,1292,1292,TDX+BaoStock,1,0
000607,华媒控股,1292,1292,1292,TDX+BaoStock,2,0
000608,*ST阳光,1286,1292,1292,TDX+BaoStock,1,0
000609,*ST中迪,1284,1292,1292,TDX+BaoStock,1,0
000610,*ST西旅,1291,1292,1292,TDX+BaoStock,1,0
000612,焦作万方,1282,1292,1292,TDX+BaoStock,6,0
000615,*ST美谷,1288,1292,1292,TDX+BaoStock,2,0
000617,中油资本,1292,1292,1292,TDX+BaoStock,8,0
000619,海螺新材,1292,1292,1292,TDX+BaoStock,2,0
000620,盈新发展,1289,1292,1292,TDX+BaoStock,1,0
000623,吉林敖东,1292,1292,1292,TDX+BaoStock,8,0
000625,长安汽车,1292,1292,1292,TDX+BaoStock,6,0
000626,远大控股,1292,1292,1292,TDX+BaoStock,1,0
000628,高新发展,1282,1292,1292,TDX+BaoStock,2,0
000629,钒钛股份,1292,1292,1292,TDX+BaoStock,1,0
000630,铜陵有色,1282,1292,1292,TDX+BaoStock,7,0
000631,顺发恒能,1292,1292,1292,TDX+BaoStock,3,0
000632,ST三木,1291,1292,1292,TDX+BaoStock,1,0
000633,合金投资,1287,1292,1292,TDX+BaoStock,1,0
000635,英 力 特,1292,1292,1292,TDX+BaoStock,2,0
000636,风华高科,1292,1292,1292,TDX+BaoStock,5,0
000637,茂化实华,1290,1292,1292,TDX+BaoStock,2,0
000638,*ST万方,1274,1292,1292,TDX+BaoStock,1,1
000639,ST西王,1291,1292,1292,TDX+BaoStock,1,0
000650,仁和药业,1292,1292,1292,TDX+BaoStock,6,0
000651,格力电器,1292,1292,1292,TDX+BaoStock,10,0
000652,泰达股份,1292,1292,1292,TDX+BaoStock,4,0
000655,金岭矿业,1292,1292,1292,TDX+BaoStock,9,0
000656,*ST金科,1280,1292,1292,TDX+BaoStock,2,0
000657,中钨高新,1282,1292,1292,TDX+BaoStock,6,0
000659,珠海中富,1290,1292,1292,TDX+BaoStock,1,0
000661,长春高新,1292,0,1292,TDX,0,0
000663,永安林业,1291,0,1291,TDX,0,0
000665,湖北广电,1292,0,1292,TDX,0,0
000668,*ST荣控,1291,0,1291,TDX,0,0
000001,平安银行,1292,1292,1292,TDX+BaoStock,8,0
000002,万  科Ａ,1292,1292,1292,TDX+BaoStock,5,0
000004,*ST国华,1284,1292,1292,TDX+BaoStock,1,1
000006,深振业Ａ,1292,1292,1292,TDX+BaoStock,4,0
000007,全新好,1288,1292,1292,TDX+BaoStock,1,0
000008,神州高铁,1292,1292,1292,TDX+BaoStock,1,0
000009,中国宝安,1292,1292,1292,TDX+BaoStock,2,0
000010,*ST美丽,1291,1292,1292,TDX+BaoStock,1,0
000011,深物业A,1292,1292,1292,TDX+BaoStock,5,0
000012,南  玻Ａ,1292,1292,1292,TDX+BaoStock,6,0
000014,沙河股份,1292,1292,1292,TDX+BaoStock,4,0
000016,*ST康佳A,1272,1292,1292,TDX+BaoStock,3,0
000017,深中华A,1291,1292,1292,TDX+BaoStock,1,0
000019,深粮控股,1292,1292,1292,TDX+BaoStock,6,0
000020,深华发Ａ,1292,1292,1292,TDX+BaoStock,1,0
000021,深科技,1292,1292,1292,TDX+BaoStock,6,0
000025,特  力Ａ,1292,1292,1292,TDX+BaoStock,2,0
000026,飞亚达,1292,1292,1292,TDX+BaoStock,6,0
000027,深圳能源,1292,1292,1292,TDX+BaoStock,6,0
000028,国药一致,1292,1292,1292,TDX+BaoStock,6,0
000029,深深房Ａ,1292,1292,1292,TDX+BaoStock,4,0
000030,富奥股份,1292,1292,1292,TDX+BaoStock,6,0
000031,大悦城,1292,1292,1292,TDX+BaoStock,1,0
000032,深桑达Ａ,1291,1292,1292,TDX+BaoStock,4,0
000034,神州数码,1292,1292,1292,TDX+BaoStock,6,0
000035,中国天楹,1292,1292,1292,TDX+BaoStock,3,0
000036,华联控股,1292,1292,1292,TDX+BaoStock,4,0
000037,深南电A,1292,1292,1292,TDX+BaoStock,1,0
000039,中集集团,1292,1292,1292,TDX+BaoStock,5,0
000042,中洲控股,1292,1292,1292,TDX+BaoStock,2,0
000045,深纺织Ａ,1279,1292,1292,TDX+BaoStock,4,0
000048,京基智农,1292,1292,1292,TDX+BaoStock,7,0
000049,德赛电池,1286,1292,1292,TDX+BaoStock,7,0
000050,深天马Ａ,1292,1292,1292,TDX+BaoStock,2,0
000055,方大集团,1292,1292,1292,TDX+BaoStock,5,0
000056,*ST皇庭,1291,0,1291,TDX,0,0
000058,深 赛 格,1292,0,1292,TDX,0,0
000059,华锦股份,1292,0,1292,TDX,0,0
000060,中金岭南,1292,0,1292,TDX,0,0
000061,农 产 品,1292,0,1292,TDX,0,0
000062,深圳华强,1292,0,1292,TDX,0,0
000063,中兴通讯,1291,0,1291,TDX,0,0
000065,北方国际,1286,0,1286,TDX,0,0
000066,中国长城,1292,0,1292,TDX,0,0
000068,华控赛格,1292,0,1292,TDX,0,0
000069,华侨城Ａ,1292,0,1292,TDX,0,0
000070,特发信息,1290,0,1290,TDX,0,0
000078,ST海王,1291,0,1291,TDX,0,0
000088,盐 田 港,1282,0,1282,TDX,0,0
000089,深圳机场,1292,0,1292,TDX,0,0
000820,*ST节能,1283,1292,1292,TDX+BaoStock,1,0
000821,ST京机,1291,1292,1292,TDX+BaoStock,3,0
000822,山东海化,1292,1292,1292,TDX+BaoStock,4,0
000823,超声电子,1292,1292,1292,TDX+BaoStock,6,0
000825,太钢不锈,1292,1292,1292,TDX+BaoStock,5,0
000826,*ST启环,1281,1292,1292,TDX+BaoStock,1,0
000828,东莞控股,1292,1292,1292,TDX+BaoStock,8,0
000829,天音控股,1292,1292,1292,TDX+BaoStock,3,0
000830,鲁西化工,1282,1292,1292,TDX+BaoStock,6,0
000831,中国稀土,1292,1292,1292,TDX+BaoStock,1,0
000833,粤桂股份,1292,1292,1292,TDX+BaoStock,5,0
000837,秦川机床,1291,1292,1292,TDX+BaoStock,1,0
000838,*ST发展,1291,1292,1292,TDX+BaoStock,2,0
000839,国安股份,1290,1292,1292,TDX+BaoStock,1,0
000848,承德露露,1292,1292,1292,TDX+BaoStock,5,0
000850,华茂股份,1292,1292,1292,TDX+BaoStock,6,0
000852,石化机械,1292,1292,1292,TDX+BaoStock,1,0
000856,冀东装备,1292,1292,1292,TDX+BaoStock,1,0
000858,五 粮 液,1292,1292,1292,TDX+BaoStock,8,0
000859,国风新材,1282,1292,1292,TDX+BaoStock,2,0
000860,顺鑫农业,1292,1292,1292,TDX+BaoStock,2,0
000862,银星能源,1286,1292,1292,TDX+BaoStock,1,0
000863,三湘印象,1287,1292,1292,TDX+BaoStock,3,0
000868,安凯客车,1291,1292,1292,TDX+BaoStock,1,0
000869,张  裕Ａ,1292,1292,1292,TDX+BaoStock,6,0
000875,电投绿能,1282,1292,1292,TDX+BaoStock,3,0
000876,新 希 望,1292,1292,1292,TDX+BaoStock,1,0
000877,天山股份,1291,1292,1292,TDX+BaoStock,5,0
000878,云南铜业,1283,1292,1292,TDX+BaoStock,6,0
000880,潍柴重机,1282,1292,1292,TDX+BaoStock,5,0
000881,中广核技,1284,1292,1292,TDX+BaoStock,2,0
000882,华联股份,1292,1292,1292,TDX+BaoStock,1,0
000883,湖北能源,1292,1292,1292,TDX+BaoStock,6,0
000885,城发环境,1282,1292,1292,TDX+BaoStock,6,0
000886,海南高速,1292,1292,1292,TDX+BaoStock,5,0
000887,中鼎股份,1292,1292,1292,TDX+BaoStock,6,0
000888,峨眉山Ａ,1292,1292,1292,TDX+BaoStock,5,0
000889,中嘉博创,1290,1292,1292,TDX+BaoStock,1,0
000890,法尔胜,1291,1292,1292,TDX+BaoStock,1,0
000892,欢瑞世纪,1292,1292,1292,TDX+BaoStock,1,0
000893,亚钾国际,1285,1292,1292,TDX+BaoStock,1,0
000895,双汇发展,1292,1292,1292,TDX+BaoStock,11,0
000897,津滨发展,1292,1292,1292,TDX+BaoStock,2,0
000898,鞍钢股份,1292,1292,1292,TDX+BaoStock,3,0
000899,赣能股份,1287,1292,1292,TDX+BaoStock,4,0
000900,现代投资,1292,1292,1292,TDX+BaoStock,6,0
000901,航天科技,1292,1292,1292,TDX+BaoStock,1,0
000902,新洋丰,1292,1292,1292,TDX+BaoStock,6,0
000903,ST云动,1291,1292,1292,TDX+BaoStock,2,0
000905,厦门港务,1287,1292,1292,TDX+BaoStock,7,0
000737,北方铜业,1290,1292,1292,TDX+BaoStock,3,0
000738,航发控制,1292,1292,1292,TDX+BaoStock,3,0
000739,普洛药业,1292,1292,1292,TDX+BaoStock,8,0
000750,国海证券,1292,1292,1292,TDX+BaoStock,6,0
000751,锌业股份,1292,1292,1292,TDX+BaoStock,2,0
000752,*ST西发,1290,1292,1292,TDX+BaoStock,1,0
000753,漳州发展,1292,1292,1292,TDX+BaoStock,4,0
000755,山西高速,1286,1292,1292,TDX+BaoStock,3,0
000756,新华制药,1292,1292,1292,TDX+BaoStock,6,0
000757,浩物股份,1292,1292,1292,TDX+BaoStock,1,0
000758,中色股份,1292,1292,1292,TDX+BaoStock,2,0
000759,中百集团,1292,1292,1292,TDX+BaoStock,2,0
000761,本钢板材,1291,1292,1292,TDX+BaoStock,3,0
000762,西藏矿业,1292,1292,1292,TDX+BaoStock,3,0
000766,通化金马,1292,1292,1292,TDX+BaoStock,1,0
000767,晋控电力,1292,1292,1292,TDX+BaoStock,1,0
000768,中航西飞,1292,1292,1292,TDX+BaoStock,1,0
000776,广发证券,1292,1292,1292,TDX+BaoStock,7,0
000777,中核科技,1277,1292,1292,TDX+BaoStock,6,0
000778,新兴铸管,1292,1292,1292,TDX+BaoStock,6,0
000779,甘咨询,1292,1292,1292,TDX+BaoStock,5,0
000782,恒申新材,1281,1292,1292,TDX+BaoStock,3,0
000783,长江证券,1292,1292,1292,TDX+BaoStock,6,0
000785,居然智家,1292,1292,1292,TDX+BaoStock,5,0
000786,北新建材,1292,1292,1292,TDX+BaoStock,6,0
000788,北大医药,1292,1292,1292,TDX+BaoStock,4,0
000789,万年青,1292,1292,1292,TDX+BaoStock,6,0
000790,华神科技,1283,1292,1292,TDX+BaoStock,1,0
000791,甘肃能源,1283,1292,1292,TDX+BaoStock,6,0
000792,盐湖股份,1146,1292,1292,TDX+BaoStock,1,0
000793,*ST华闻,1290,1292,1292,TDX+BaoStock,1,0
000795,英洛华,1292,1292,1292,TDX+BaoStock,4,0
000796,凯撒旅业,1277,1292,1292,TDX+BaoStock,2,0
000797,中国武夷,1292,1292,1292,TDX+BaoStock,2,0
000798,中水渔业,1292,1292,1292,TDX+BaoStock,1,0
000799,酒鬼酒,1292,1292,1292,TDX+BaoStock,5,0
000800,一汽解放,1292,1292,1292,TDX+BaoStock,5,0
000801,四川九洲,1282,1292,1292,TDX+BaoStock,6,0
000802,北京文化,1290,1292,1292,TDX+BaoStock,1,0
000803,山高环能,1291,1292,1292,TDX+BaoStock,3,0
000807,云铝股份,1292,1292,1292,TDX+BaoStock,7,0
000809,和展能源,1285,0,1285,TDX,0,0
000810,创维数字,1289,0,1289,TDX,0,0
000811,冰轮环境,1292,0,1292,TDX,0,0
000812,陕西金叶,1292,0,1292,TDX,0,0
000813,德展健康,1292,0,1292,TDX,0,0
000815,美利云,1282,0,1282,TDX,0,0
000816,智慧农业,1292,0,1292,TDX,0,0
000818,航锦科技,1292,0,1292,TDX,0,0
000819,岳阳兴长,1292,0,1292,TDX,0,0
000978,桂林旅游,1292,1292,1292,TDX+BaoStock,1,0
000980,众泰汽车,1275,1292,1292,TDX+BaoStock,1,0
000981,山子高科,1287,1292,1292,TDX+BaoStock,2,0
000983,山西焦煤,1282,1292,1292,TDX+BaoStock,7,0
000985,大庆华科,1292,1292,1292,TDX+BaoStock,1,0
000987,越秀资本,1292,1292,1292,TDX+BaoStock,7,0
000988,华工科技,1292,1292,1292,TDX+BaoStock,2,0
000989,九芝堂,1290,1292,1292,TDX+BaoStock,6,0
000990,诚志股份,1292,1292,1292,TDX+BaoStock,4,0
000993,闽东电力,1292,1292,1292,TDX+BaoStock,2,0
000995,皇台酒业,1290,1292,1292,TDX+BaoStock,1,0
000997,新 大 陆,1292,1292,1292,TDX+BaoStock,7,0
000998,隆平高科,1292,1292,1292,TDX+BaoStock,2,0
000999,华润三九,1292,1292,1292,TDX+BaoStock,8,0
001201,东瑞股份,1216,1216,1216,TDX+BaoStock,2,0
001202,炬申股份,1215,1215,1215,TDX+BaoStock,4,0
001203,大中矿业,1211,1211,1211,TDX+BaoStock,4,0
001205,盛航股份,1208,1208,1208,TDX+BaoStock,3,0
001206,依依股份,1196,1205,1205,TDX+BaoStock,11,0
001207,联科科技,1180,1180,1180,TDX+BaoStock,6,0
001208,华菱线缆,1179,1179,1179,TDX+BaoStock,2,0
001209,洪兴股份,1158,1158,1158,TDX+BaoStock,5,0
001210,金房能源,1154,1154,1154,TDX+BaoStock,6,0
001211,双枪科技,1149,1149,1149,TDX+BaoStock,3,0
001212,中旗新材,1135,1137,1137,TDX+BaoStock,4,0
001213,中铁特货,1125,1125,1125,TDX+BaoStock,3,0
001215,千味央厨,1127,1127,1127,TDX+BaoStock,1,0
001216,华瓷股份,1103,1103,1103,TDX+BaoStock,4,0
001217,华尔泰,1112,1112,1112,TDX+BaoStock,4,0
001218,丽臣实业,1105,1105,1105,TDX+BaoStock,4,0
001219,青岛食品,1101,1101,1101,TDX+BaoStock,5,0
001220,世盟股份,59,59,59,TDX+BaoStock,0,0
001221,悍高集团,185,185,185,TDX+BaoStock,0,0
001222,源飞宠物,898,898,898,TDX+BaoStock,3,0
001223,欧克科技,822,822,822,TDX+BaoStock,2,0
001225,和泰机电,776,776,776,TDX+BaoStock,3,0
001226,拓山重工,939,939,939,TDX+BaoStock,3,0
001227,兰州银行,1040,1040,1040,TDX+BaoStock,6,0
001228,永泰运,973,973,973,TDX+BaoStock,5,0
001229,魅视科技,906,906,906,TDX+BaoStock,3,0
001230,劲旅环境,922,922,922,TDX+BaoStock,2,0
001231,农心科技,897,897,897,TDX+BaoStock,2,0
001233,海安集团,107,107,107,TDX+BaoStock,1,0
001234,泰慕士,1044,1044,1044,TDX+BaoStock,5,0
001236,弘业期货,907,907,907,TDX+BaoStock,0,0
001238,浙江正特,877,877,877,TDX+BaoStock,0,0
001239,永达股份,579,579,579,TDX+BaoStock,0,0
001255,博菲电气,868,868,868,TDX+BaoStock,0,0
001256,炜冈科技,827,827,827,TDX+BaoStock,2,0
001257,盛龙股份,25,25,25,TDX+BaoStock,0,0
001356,富岭股份,308,308,308,TDX+BaoStock,0,0
001358,兴欣新材,572,572,572,TDX+BaoStock,3,0
001359,平安电工,509,509,509,TDX+BaoStock,2,0
001360,南矿集团,744,744,744,TDX+BaoStock,2,0
001366,播恩集团,767,767,767,TDX+BaoStock,2,0
001367,海森药业,744,744,744,TDX+BaoStock,2,0
001368,通达创智,763,763,763,TDX+BaoStock,4,0
001369,双欣材料,82,82,82,TDX+BaoStock,0,0
001373,翔腾新材,709,709,709,TDX+BaoStock,0,0
001376,百通能源,606,606,606,TDX+BaoStock,2,0
001378,德冠新材,610,610,610,TDX+BaoStock,4,0
001379,腾达科技,552,552,552,TDX+BaoStock,1,0
001380,华纬科技,721,721,721,TDX+BaoStock,2,0
001382,新亚电缆,273,273,273,TDX+BaoStock,1,0
001386,马可波罗,131,131,131,TDX+BaoStock,1,0
001387,雪祺电气,558,558,558,TDX+BaoStock,3,0
001388,信通电子,206,206,206,TDX+BaoStock,1,0
001389,广合科技,506,506,506,TDX+BaoStock,1,0
001390,古麒绒材,228,228,228,TDX+BaoStock,0,0
001391,国货航,325,325,325,TDX+BaoStock,0,0
001395,亚联机械,306,306,306,TDX+BaoStock,1,0
001396,誉帆科技,82,82,82,TDX+BaoStock,0,0
001400,江顺科技,250,250,250,TDX+BaoStock,1,0
001696,宗申动力,1292,1292,1292,TDX+BaoStock,6,0
001872,招商港口,1292,1292,1292,TDX+BaoStock,6,0
001896,豫能控股,1291,1292,1292,TDX+BaoStock,1,0
001914,招商积余,1292,1292,1292,TDX+BaoStock,6,0
001965,招商公路,1292,1292,1292,TDX+BaoStock,6,0
001979,招商蛇口,1282,1292,1292,TDX+BaoStock,6,0
002001,新 和 成,1292,1292,1292,TDX+BaoStock,8,0
002003,伟星股份,1292,1292,1292,TDX+BaoStock,8,0
002004,华邦健康,1292,1292,1292,TDX+BaoStock,6,0
002005,ST德豪,1292,1292,1292,TDX+BaoStock,1,0
002006,精工科技,1292,1292,1292,TDX+BaoStock,4,0
002007,华兰生物,1292,1292,1292,TDX+BaoStock,7,0
002008,大族激光,1292,1292,1292,TDX+BaoStock,6,0
002009,天奇股份,1292,1292,1292,TDX+BaoStock,1,0
002010,传化智联,1292,1292,1292,TDX+BaoStock,7,0
002011,盾安环境,1282,1292,1292,TDX+BaoStock,1,0
002012,凯恩股份,1292,1292,1292,TDX+BaoStock,2,0
002014,永新股份,1292,1292,1292,TDX+BaoStock,7,0
002015,协鑫能科,1292,1292,1292,TDX+BaoStock,6,0
002016,世荣兆业,1288,1292,1292,TDX+BaoStock,3,0
002017,东信和平,1292,1292,1292,TDX+BaoStock,4,0
002019,亿帆医药,1292,1292,1292,TDX+BaoStock,3,0
002020,京新药业,1292,1292,1292,TDX+BaoStock,6,0
002021,中捷资源,1289,1292,1292,TDX+BaoStock,2,0
002022,科华生物,1285,1292,1292,TDX+BaoStock,4,0
002023,海特高新,1292,1292,1292,TDX+BaoStock,2,0
002024,ST易购,1275,1292,1292,TDX+BaoStock,1,0
002025,航天电器,1292,1292,1292,TDX+BaoStock,3,0
002026,山东威达,1292,1292,1292,TDX+BaoStock,7,0
002027,分众传媒,1292,1292,1292,TDX+BaoStock,11,0
002028,思源电气,1292,1292,1292,TDX+BaoStock,6,0
002029,七 匹 狼,1292,1292,1292,TDX+BaoStock,4,0
002030,达安基因,1292,1292,1292,TDX+BaoStock,4,0
002031,巨轮智能,1292,1292,1292,TDX+BaoStock,1,0
002032,苏 泊 尔,1292,1292,1292,TDX+BaoStock,7,0
002033,丽江股份,1292,1292,1292,TDX+BaoStock,5,0
002034,旺能环境,1292,1292,1292,TDX+BaoStock,9,0
002035,华帝股份,1292,1292,1292,TDX+BaoStock,7,0
002036,联创电子,1287,1292,1292,TDX+BaoStock,1,0
002037,保利联合,1292,1292,1292,TDX+BaoStock,2,0
002038,双鹭药业,1292,1292,1292,TDX+BaoStock,5,0
002039,黔源电力,1292,1292,1292,TDX+BaoStock,7,0
002040,南 京 港,1292,1292,1292,TDX+BaoStock,6,0
002041,登海种业,1292,1292,1292,TDX+BaoStock,1,0
002042,华孚时尚,1292,1292,1292,TDX+BaoStock,4,0
002043,兔 宝 宝,1292,1292,1292,TDX+BaoStock,8,0
002044,美年健康,1292,1292,1292,TDX+BaoStock,1,0
002045,国光电器,1292,1292,1292,TDX+BaoStock,1,0
002046,国机精工,1292,1292,1292,TDX+BaoStock,5,0
002047,*ST宝鹰,1282,1292,1292,TDX+BaoStock,1,0
002048,宁波华翔,1292,1292,1292,TDX+BaoStock,7,0
002049,紫光国微,1282,1292,1292,TDX+BaoStock,3,0
002050,三花智控,1292,1292,1292,TDX+BaoStock,6,0
002051,中工国际,1292,1292,1292,TDX+BaoStock,5,0
002052,同洲电子,1278,1292,1292,TDX+BaoStock,1,0
002053,云南能投,1292,1292,1292,TDX+BaoStock,3,0
002054,德美化工,1292,1292,1292,TDX+BaoStock,7,0
002055,ST得润,1291,1292,1292,TDX+BaoStock,1,0
002056,横店东磁,1292,1292,1292,TDX+BaoStock,7,0
002057,中钢天源,1292,1292,1292,TDX+BaoStock,8,0
002058,*ST威尔,1289,1292,1292,TDX+BaoStock,1,0
002059,云南旅游,1292,1292,1292,TDX+BaoStock,1,0
002060,广东建工,1282,1292,1292,TDX+BaoStock,6,0
002061,浙江交科,1292,1292,1292,TDX+BaoStock,6,0
002062,宏润建设,1290,1292,1292,TDX+BaoStock,6,0
002063,远光软件,1292,1292,1292,TDX+BaoStock,5,0
002064,华峰化学,1288,1292,1292,TDX+BaoStock,7,0
002065,东华软件,1292,1292,1292,TDX+BaoStock,6,0
002066,瑞泰科技,1291,1292,1292,TDX+BaoStock,4,0
002067,景兴纸业,1292,1292,1292,TDX+BaoStock,2,0
002068,黑猫股份,1292,1292,1292,TDX+BaoStock,3,0
002069,獐子岛,1290,1292,1292,TDX+BaoStock,1,0
002072,凯瑞德,1290,1292,1292,TDX+BaoStock,1,0
002073,软控股份,1292,1292,1292,TDX+BaoStock,5,0
002074,国轩高科,1292,1292,1292,TDX+BaoStock,2,0
002075,沙钢股份,1291,1292,1292,TDX+BaoStock,5,0
002076,*ST星光,1287,1292,1292,TDX+BaoStock,2,0
000517,荣安地产,0,1292,1292,BaoStock,0,0
000518,*ST四环,0,1292,1292,BaoStock,0,1
000519,中兵红箭,0,1292,1292,BaoStock,0,0
000520,凤凰航运,0,1292,1292,BaoStock,0,0
000521,长虹美菱,0,1292,1292,BaoStock,0,0
000523,红棉股份,0,1292,1292,BaoStock,0,3
000524,岭南控股,0,1292,1292,BaoStock,0,0
000525,红太阳,0,1292,1292,BaoStock,0,28
000526,学大教育,0,1292,1292,BaoStock,0,0
000528,柳    工,0,1292,1292,BaoStock,0,21
000529,广弘控股,0,1292,1292,BaoStock,0,0
000530,冰山冷热,0,1292,1292,BaoStock,0,0
000531,穗恒运Ａ,0,1292,1292,BaoStock,0,0
000532,华金资本,0,1292,1292,BaoStock,0,0
000533,顺钠股份,0,0,0,none,0,0
000534,万泽股份,0,0,0,none,0,0
000536,华映科技,0,0,0,none,0,0
000537,绿发电力,0,0,0,none,0,0
000538,云南白药,0,0,0,none,0,0
000539,粤电力Ａ,0,0,0,none,0,0
000541,佛山照明,0,0,0,none,0,0
000543,皖能电力,0,0,0,none,0,0
000544,中原环保,0,0,0,none,0,0
000545,金浦钛业,0,0,0,none,0,0
000546,金圆股份,0,0,0,none,0,0
000547,航天发展,0,0,0,none,0,0
000548,湖南投资,0,0,0,none,0,0
000550,江铃汽车,0,0,0,none,0,0
000551,创元科技,0,0,0,none,0,0
000552,甘肃能化,0,0,0,none,0,0
000553,安道麦A,0,0,0,none,0,0
000554,泰山石油,0,0,0,none,0,0
000555,神州信息,0,0,0,none,0,0
000557,西部创业,0,0,0,none,0,0
000558,天府文旅,0,0,0,none,0,0
000559,万向钱潮,0,0,0,none,0,0
000560,我爱我家,0,0,0,none,0,0
000561,烽火电子,0,0,0,none,0,0
000563,陕国投Ａ,0,0,0,none,0,0
000564,供销大集,0,0,0,none,0,0
000565,渝三峡Ａ,0,0,0,none,0,0
000566,海南海药,0,0,0,none,0,0
000567,海德股份,0,0,0,none,0,0
000568,泸州老窖,0,0,0,none,0,0
000570,苏常柴Ａ,0,0,0,none,0,0
000571,新大洲A,0,0,0,none,0,0
000572,海马汽车,0,0,0,none,0,0
000573,粤宏远Ａ,0,0,0,none,0,0
000576,甘化科工,0,0,0,none,0,0
000581,威孚高科,0,0,0,none,0,0
000669,ST金鸿,0,1292,1292,BaoStock,0,1
000670,盈方微,0,1292,1292,BaoStock,0,417
000672,上峰水泥,0,1292,1292,BaoStock,0,0
000676,智度股份,0,1292,1292,BaoStock,0,0
000677,ST海龙,0,1292,1292,BaoStock,0,1
000678,襄阳轴承,0,1292,1292,BaoStock,0,0
000679,大连友谊,0,1292,1292,BaoStock,0,1
000680,山推股份,0,1292,1292,BaoStock,0,0
000681,视觉中国,0,1292,1292,BaoStock,0,0
000682,东方电子,0,1292,1292,BaoStock,0,0
000683,博源化工,0,1292,1292,BaoStock,0,0
