code,board,n_days,annual_return,annual_vol,sharpe,max_drawdown,daily_vol,limit_up_count,limit_down_count,vol_mean,vol_cv,vol_price_corr,autocorr,amplitude,short_score,trend_score
000523,深主板,1285,0.07494771528173416,0.4255896308014216,0.17610324560915927,-0.4826839826839827,0.02680962675400848,22,6,195960.26905132193,1.231179200859375,0.196421669089877,0.057465255770778045,0.034955931360825844,0.528643216080402,0.5728643216080402
000524,深主板,1288,0.17745878152338435,0.48569649562784273,0.36536969716857776,-0.5569620253164558,0.030596003335401002,25,9,133657.43754848719,0.9936059882362561,0.39156114505806755,0.045558537421910586,0.04094874528660422,0.6954773869346734,0.571356783919598
000525,深主板,1260,0.10080473056993511,0.4788984534651991,0.21049291314376828,-0.720348204570185,0.03016776693148465,4,2,173483.0340999207,1.138284415634284,0.014758513346187734,0.11422629934037346,0.04011322288726628,0.7105527638190955,0.5874371859296482
000526,深主板,1288,0.06192745325518478,0.5208898507407265,0.11888780932690747,-0.7370808678500986,0.03281297632184561,40,9,40393.43289371606,0.9062442334467699,0.10095780379174232,0.009518598886228182,0.04433305035188916,0.7743718592964823,0.24773869346733668
000528,深主板,1267,0.11380809261920621,0.34044867505623877,0.3342885461381403,-0.47042253521126765,0.021446250675720153,8,1,271978.6522082019,0.8968125625597094,0.22865531087155594,-0.09816419297114853,0.02890615790716136,0.1809045226130653,0.34371859296482415
000529,深主板,1288,0.020426673006183504,0.3536418951769457,0.05776089678504568,-0.5269999999999999,0.022277345424089778,8,5,89388.1016291699,1.047331955279825,0.3112381601642085,0.0367904360495269,0.02878785436027988,0.2442211055276382,0.4467336683417085
000530,深主板,1288,0.1922489428976537,0.49742106657113394,0.38649135675511453,-0.6443181818181818,0.03133458188170773,33,11,319305.1737781226,1.082004198507507,0.2047979071957,0.0703325691017472,0.04031231000669777,0.7477386934673367,0.6130653266331658
000531,深主板,1288,0.010732288265395962,0.3771664169833377,0.028455047379974154,-0.6007292616226072,0.02375925100531428,12,3,96693.57641582622,1.0538381539914379,0.35983245709707407,-0.010656054982975512,0.030655616499494425,0.3231155778894472,0.23216080402010053
000532,深主板,1288,0.1140886130857548,0.43963354638032887,0.2595084338424353,-0.45412311265969796,0.027694310279136443,22,10,105770.60744763383,1.1459490137546677,0.3087766042220983,0.06028198716820689,0.03540364348840976,0.5296482412060302,0.628643216080402
000533,深主板,1288,0.5258224309551098,0.5413970125655003,0.9712326051882191,-0.5529411764705883,0.03410480609051488,50,19,346628.4763382467,1.2303458771183389,0.3206834435660294,0.11032872358625652,0.04182068210674107,0.8879396984924623,0.8407035175879396
000534,深主板,1288,0.36696124198852775,0.47488573688877406,0.7727358677746011,-0.565065065065065,0.029914989547127336,23,7,82273.09076803723,1.0644521074483404,0.2839835462815121,0.023706213743998998,0.0412683906795076,0.7015075376884423,0.5819095477386934
000536,深主板,1287,0.20189025143516814,0.5239994272887608,0.38528716048369327,-0.6584440227703985,0.033008861232055556,57,13,826188.9526397516,1.3966659536034451,0.2136518821817372,0.17234880568435698,0.040652428232882905,0.8804020100502513,0.7512562814070352
000537,深主板,1288,0.2201345766158893,0.461067394471367,0.47744555189872573,-0.7247349823321555,0.029044515795517954,31,9,187853.06516679598,1.2765354960249817,0.24742432166823347,0.12160232384785365,0.03435998508318119,0.614070351758794,0.6994974874371859
000538,深主板,1288,-0.11761583430526534,0.28575336662135714,-0.4115991202340388,-0.7128731343283582,0.018000770104275626,2,1,77796.01318851823,0.5711707885387808,0.16419628784411977,0.015595578626541358,0.020781269323378444,0.03919597989949749,0.19547738693467337
000539,深主板,1288,0.20686034555538635,0.41670000820780667,0.4964251055455365,-0.4693877551020408,0.02624963316753405,21,2,340504.29325058183,1.0204444296144588,0.3973195382937606,0.022851574378370258,0.03409020789427958,0.4125628140703517,0.5723618090452262
000541,深主板,1288,0.03840448642903227,0.3387083002255275,0.11338513524310093,-0.47242206235011985,0.021336617366432102,10,4,162717.75174553916,1.4094223539041524,0.30996699750950557,0.01243703271226707,0.027098988701119393,0.30150753768844224,0.385929648241206
000543,深主板,1288,0.21221874825192288,0.35835591679398926,0.5922010445663233,-0.40823327615780447,0.022574300873463106,6,0,373401.4701318852,0.704266346596929,0.3601707928497276,0.010745427577108996,0.031570913306025385,0.21306532663316585,0.5698492462311558
000544,深主板,1288,0.08404498041309716,0.30065116482806326,0.2795431724376019,-0.31760644418872264,0.01893924317897487,7,1,74897.36074476338,1.156606032769227,0.2270994172265501,0.010717147478337352,0.023359654101949092,0.18090452261306533,0.48190954773869343
000545,深主板,1278,0.10215463022749383,0.5051947780103184,0.20220840490438988,-0.7389162561576355,0.03182427967294726,34,15,384042.9100860047,1.068938597492518,0.22068528225127995,0.1096448362647999,0.04145480316905469,0.7834170854271357,0.563819095477387
000546,深主板,1282,0.16269803884800838,0.541789832114652,0.300297327864172,-0.8179245283018868,0.03412955139616202,43,14,286469.6749805144,0.9758767190651657,0.11495104307787724,0.031027713697907834,0.04425506379865932,0.8185929648241206,0.3864321608040201
000547,深主板,1288,0.07553498244053403,0.47266344234766683,0.15980711786246923,-0.8203554119547658,0.029774998149610522,27,12,578796.7610550815,1.6894184410304278,0.24845222868799083,0.13707996186956292,0.03625201993418667,0.7040201005025126,0.5814070351758794
000548,深主板,1288,0.12969954238712234,0.36930142087290724,0.35120239202046727,-0.5014285714285713,0.023263802820297868,18,6,117314.78277734679,1.1650177579015843,0.1622965473565825,0.07971526053485557,0.029790626455999076,0.3221105527638191,0.6944723618090453
000550,深主板,1288,0.10393005078019302,0.47715551811981916,0.21781169206576168,-0.6206896551724138,0.0300579723249337,32,7,97284.22420480993,0.9887436623105771,0.3196971878472346,0.06637998463497204,0.035822092645838036,0.585929648241206,0.5371859296482412
000551,深主板,1288,0.2496975439441882,0.4249691771782471,0.5875662456325773,-0.5022900763358779,0.026770541849556847,23,8,91222.734678045,1.3247720559422804,0.32601475280440684,0.04947945055635201,0.034347468994871004,0.5412060301507537,0.6829145728643216
000552,深主板,1267,0.04789518837825035,0.3717256000605406,0.12884554728124714,-0.5456389452332657,0.0234165117551535,7,5,534615.9992113565,0.7401549777214598,0.2465494363414478,-0.04792026731639974,0.030099181457051965,0.21909547738693466,0.25879396984924624
000553,深主板,1288,0.03923843552611617,0.3656069603410983,0.10732409330913203,-0.6829268292682926,0.023031073682304774,14,4,69460.50659425912,1.0255267445803335,0.24283780386211415,0.07606727434111461,0.03046476415427036,0.27738693467336684,0.4919597989949749
000554,深主板,1288,0.22585009679232626,0.4106430833817238,0.5499912355333196,-0.36796536796536794,0.025868082767542898,20,8,186065.31885182313,1.0202428269847075,0.3786263851443292,-0.03234519144600035,0.03185249207500939,0.3668341708542714,0.4824120603015075
000555,深主板,1288,0.07562095729761742,0.44674284072248743,0.1692717832373557,-0.5468557336621456,0.028142153727386682,24,8,225930.84018619085,1.1834237470387663,0.2818245373802312,0.019030158333748944,0.03667382735413107,0.5859296482412061,0.40100502512562813
