code,board,n_days,annual_return,annual_vol,sharpe,max_drawdown,daily_vol,limit_up_count,limit_down_count,vol_mean,vol_cv,vol_price_corr,autocorr,amplitude,short_score,trend_score
000790,深主板,1279,0.10040872256511135,0.40899669750402035,0.24550008148690333,-0.5735900962861072,0.02576437020577023,18,5,174414.7515625,0.904452291068748,0.22439476443392023,0.009201222454946386,0.035795563151399055,0.3703252032520325,0.3754065040650406
000791,深主板,1279,0.19028230323474093,0.3933384062753257,0.48376232831316435,-0.3687752355316285,0.024777990573690463,20,2,273166.76015625,0.9821188795503583,0.3723502988075368,0.013683563751185393,0.032081188659348676,0.30853658536585366,0.5398373983739837
000792,深主板,1142,0.09897351876358318,0.3872204855327694,0.2555999035727859,-0.6894424131627057,0.02439259779212838,5,2,610287.0699912511,0.8993880978943646,0.3294100406828797,-0.03811803880590264,0.0326168438399625,0.27215447154471545,0.22174796747967482
000793,深主板,1286,0.17482118426494297,0.5460231895157307,0.32017172094832147,-0.7845303867403315,0.03439622784602176,49,17,653739.0124320125,1.0831665419153924,0.1290209221155437,0.08190378258158688,0.04432283250914954,0.8467479674796747,0.5329268292682927
000795,深主板,1288,0.21268050881807476,0.43766835356148376,0.485939883675408,-0.6185567010309279,0.02757051476778039,25,4,362410.9681923972,1.2148112199515275,0.2630518533169022,0.16570173577720582,0.034948216050724526,0.5152439024390244,0.810569105691057
000796,深主板,1273,-0.04539052572586777,0.5224925857375982,-0.08687305229755628,-0.7891520244461421,0.03291393913658996,24,7,389195.4081632653,1.4232005823812632,0.008657581626401721,0.06089273369461989,0.04353714223137994,0.8847560975609756,0.35304878048780486
000797,深主板,1288,0.08985135774388842,0.4797800562584094,0.18727614158162192,-0.6035087719298247,0.030223302687341184,31,13,462958.11326609773,1.1182787249656,0.22563716945270226,0.10758872842161199,0.03865183714478902,0.6684959349593496,0.6268292682926829
000798,深主板,1288,0.07415956678775881,0.5155114064107214,0.14385630631162788,-0.6114695340501792,0.03247416617571231,38,20,120115.1249030256,0.990540817489697,0.34376559226109843,0.0644546553856576,0.041672279315750974,0.7477642276422763,0.5138211382113821
000799,深主板,1288,-0.14987860081234383,0.4717015364454772,-0.3177403277965959,-0.8741245920874124,0.029714403773376263,19,8,84649.74709076804,0.6985715390071319,0.32612071023115285,0.04024205617884336,0.03897568491877582,0.5369918699186992,0.23800813008130084
000800,深主板,1288,-0.0602966434504969,0.2987383852017587,-0.20183761591191035,-0.49132947976878605,0.01881874938840171,7,1,154185.44840961986,0.8805748638783949,0.3067208173032643,-0.015108346409969008,0.024084158592721335,0.09390243902439024,0.24227642276422764
000801,深主板,1278,0.28576932507501995,0.4808249630199843,0.5943312994403385,-0.4678423236514523,0.03028912562625492,24,9,285402.6856919468,1.1297818181337362,0.37415693312393017,0.054750546168167116,0.04021604257799359,0.7038617886178862,0.7022357723577236
000802,深主板,1286,0.0682512799994317,0.4609529200924623,0.1480656202063786,-0.5864332603938731,0.029037304587468657,19,9,175242.73193473194,1.164505787149138,0.12568449469361231,0.01747173893465569,0.03774389799368116,0.6184959349593495,0.3546747967479675
000803,深主板,1287,0.04653335044613005,0.5164616237217414,0.09010030621597788,-0.8749495764421138,0.032534024239912966,23,12,98724.47670807454,1.1783066309115038,0.3236707773463625,0.018594016390096196,0.04299660366679192,0.8294715447154472,0.2166666666666667
000807,深主板,1288,0.47972795860230266,0.4825268990489512,0.994199410536148,-0.6008908685968819,0.030396337518635567,12,10,673352.0349107835,0.6544583086870389,0.2887917505260865,0.05241633933210282,0.04122830176611241,0.6032520325203252,0.6717479674796748
000809,深主板,1281,0.26455211599234385,0.44820945895524256,0.5902421528742471,-0.6612529002320185,0.02823454199196152,16,8,134470.71372854913,1.2947238808805464,0.08631976572489489,0.11741948943961213,0.03937824120710465,0.6463414634146342,0.7453252032520326
000810,深主板,1285,0.24730547493766708,0.5146474659318983,0.48053374651298153,-0.7125725338491296,0.03241974304108069,28,8,272054.12441679626,1.027743240254689,0.22322574953073024,0.05723607967211046,0.04261281707868472,0.7640243902439025,0.5565040650406504
000811,深主板,1288,0.3824253797165149,0.4815718595304908,0.7941190336357301,-0.5792025862068966,0.030336175683919258,20,6,196447.72847168348,0.8570857459864227,0.28554737989815954,0.034671321539063917,0.03990109293550024,0.6101626016260162,0.5957317073170731
000812,深主板,1288,0.15692079403062342,0.49471274213678246,0.3171957798233477,-0.7287319422150883,0.03116397347877978,40,13,355633.6741660202,1.155575348495294,0.32701007274825217,0.042347052570818625,0.03918511659000445,0.7241869918699186,0.43089430894308944
000813,深主板,1288,0.05536751956484931,0.43828276192707977,0.1263283076007931,-0.6133828996282528,0.02760921885679955,31,7,402241.8968192397,1.170535966314915,0.3153665736588965,0.04121210368110526,0.036303995899720935,0.5408536585365853,0.41849593495934956
000815,深主板,1278,0.5290999984926725,0.5975485653340984,0.8854510397775698,-0.6975785677485832,0.03764202143232038,71,21,390490.40578577016,1.050427151186423,0.2206520216545392,0.10607345683711922,0.04583355510453325,0.8845528455284553,0.7310975609756096
000816,深主板,1288,0.06011427215234266,0.4693800996527231,0.12807162510046544,-0.7255278310940498,0.02956816700104334,35,7,500148.6819239721,1.0630184822407656,0.3319057527053955,0.0817825658356005,0.037891115739796886,0.6058943089430895,0.4760162601626017
000818,深主板,1288,0.06938893513111566,0.5088214898985052,0.13637186421697067,-0.6736499068901304,0.032052741047543055,25,12,175402.6415826222,1.2541713049047096,0.2183510832722658,0.11286298255332414,0.040928580991435405,0.8071138211382114,0.5725609756097562
000819,深主板,1288,0.3279276165143816,0.47654160160927694,0.6881405850128779,-0.625560538116592,0.030019299219870576,27,6,71177.19006982156,0.9509437208615522,0.33115320308422963,0.05154244532313104,0.04114624155729005,0.641260162601626,0.6217479674796748
000820,深主板,1279,0.4507890674540511,0.5539874033910283,0.813717179659164,-0.7202295552367288,0.034897926162740026,35,18,141621.640625,0.9728353688835908,0.12210439913407248,0.1395142312012857,0.04490516449869587,0.8254065040650407,0.7802845528455284
000821,深主板,1287,0.14814413352607048,0.5363479803384559,0.27620898923230014,-0.6428027418126427,0.03378674695636464,33,12,307022.84161490685,0.9884157551018041,0.21655636996867678,0.07106327675334824,0.045298202692770836,0.813821138211382,0.5563008130081301
000822,深主板,1288,0.21370943239533502,0.47212945501795567,0.4526500732457105,-0.6963589076723017,0.029741360109665875,23,8,270884.63692785107,0.8858118386566453,0.2858680271590479,0.020433245425163355,0.037415047032939956,0.5436991869918699,0.41260162601626016
000823,深主板,1288,0.12636933247053617,0.37656534968958394,0.3355840694708285,-0.5725352112676056,0.023721387324826492,8,5,134878.06361520558,0.8737215573213623,0.23035286588969928,0.0066708349584267326,0.03022071394698008,0.2186991869918699,0.4065040650406504
000825,深主板,1288,0.11157339967090096,0.38949196940045877,0.2864587935988637,-0.7753846153846153,0.02453568782596174,12,3,592666.0364623739,1.0237658168204236,0.24948067101240085,0.048193627184364325,0.02988138440110642,0.2839430894308943,0.42296747967479675
000826,深主板,1277,-0.1019457820097881,0.5194596447895207,-0.19625351657701035,-0.8014705882352942,0.03272288181540526,42,18,421452.25117370894,1.2092966753111272,0.25312234464893973,0.08659889465521317,0.04060197295848233,0.8126016260162603,0.4022357723577236
000828,深主板,1288,0.05584706139230655,0.3061179622913541,0.18243640776346526,-0.38735465116279066,0.019283619049351688,10,3,84716.15128006207,1.1620497679053288,0.3718178812843495,0.09023339986414448,0.02394439754389947,0.19532520325203254,0.6715447154471545
